nfi_plot,loc_id,meas_date,meas_num,plot_type,nom_plot_size,meas_plot_size,plot_split,species_smtnum,bindex_stshannon,bindex_steven,bindex_stmargalef,plotbio_smt_stemwood_live,plotbio_smt_stembark_live,plotbio_smt_branches_live,plotbio_smt_foliage_live,plotbio_smt_stemwood_dead,plotbio_smt_stembark_dead,plotbio_smt_branches_dead
1253126,0,2005-AUG-31,0,STC,0.0050,0.0050,F,3,0.82,0.75,0.63,2.50,0.53,1.37,4.01,0.33,0.07,0.08
1253126,0,2012-JUL-04,1,STC,0.0050,0.0050,N,2,0.61,0.88,0.29,8.04,1.50,1.54,3.67,0.00,0.00,0.00
1253156,0,2004-JUN-24,0,STC,0.0050,0.0050,F,4,1.21,0.87,0.88,17.54,3.23,3.28,5.96,0.00,0.00,0.00
1253156,0,2011-JUL-20,1,STC,0.0050,0.0050,N,3,1.05,0.96,0.74,11.43,2.10,2.35,3.67,1.04,0.20,0.22
1253271,0,2004-JUL-23,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,1.11,0.27,0.20
1253271,0,2013-JUL-26,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1259201,0,2004-JUN-30,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1259261,0,2002-AUG-21,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.37,0.09,0.07
1259261,0,2018-JUL-04,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00
1259296,0,2001-JUN-17,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,2.92,0.75,7.25,5.68,0.00,0.00,0.00
1259296,0,2018-JUL-09,1,STC,0.0050,0.0050,N,1,0.00,,0.00,2.32,0.57,3.42,3.07,0.00,0.00,0.00
1259336,0,2001-JUL-30,0,STC,-1.0000,0.0100,F,2,0.25,0.35,0.37,1.79,0.65,0.88,2.46,0.38,0.16,0.16
1259476,0,2006-AUG-29,0,STS,0.0050,0.0050,F,4,0.78,0.56,0.67,13.51,5.15,8.19,9.42,0.01,0.01,0.01
1259476,1,2007-JUN-02,0,STS,0.0100,0.0100,N,3,0.73,0.67,0.55,5.47,1.99,0.52,0.48,0.00,0.00,0.00
1259646,0,2003-AUG-27,0,STC,0.0050,0.0050,F,2,0.37,0.53,0.31,5.53,1.72,3.09,6.09,0.03,0.02,0.02
1259646,0,2013-SEP-04,1,STC,0.0050,0.0050,N,2,0.53,0.76,0.29,7.73,2.27,3.83,7.02,0.15,0.06,0.07
1259661,0,2003-AUG-27,0,STC,0.0050,0.0050,F,1,0.00,,0.00,10.11,3.00,3.79,8.79,3.03,0.69,0.63
1259661,0,2008-AUG-19,1,STC,0.0050,0.0050,N,1,0.00,,0.00,9.26,2.69,2.93,7.22,1.49,0.29,0.24
1259661,0,2018-AUG-23,2,STC,0.0050,0.0050,N,1,0.00,,0.00,18.98,3.60,5.17,12.29,2.24,0.41,0.46
1259711,0,2003-JUL-19,0,STC,0.0050,0.0050,F,2,0.67,0.96,0.39,2.22,0.61,1.14,1.80,0.13,0.05,0.03
1259711,0,2009-JUL-08,1,STC,0.0050,0.0050,N,2,0.58,0.84,0.37,3.13,0.86,1.63,2.63,0.00,0.00,0.00
1259731,0,2003-JUL-02,0,STC,0.0050,0.0050,F,1,0.00,,0.00,12.56,2.18,2.45,4.12,2.08,0.35,0.45
1259731,0,2009-JUL-06,1,STC,0.0050,0.0050,N,1,0.00,,0.00,12.35,2.18,2.38,4.84,0.00,0.00,0.00
1259736,0,2003-AUG-26,0,STC,0.0050,0.0050,F,2,0.53,0.76,0.46,2.81,0.58,2.04,2.79,0.00,0.00,0.00
1259736,0,2013-AUG-20,1,STC,0.0050,0.0050,N,2,0.56,0.81,0.48,2.56,0.56,2.56,3.42,0.00,0.00,0.00
1259806,0,2004-AUG-19,0,STC,0.0050,0.0050,F,1,0.00,,0.00,1.26,0.26,0.35,1.18,1.27,0.22,0.19
1259806,0,2007-JUL-20,1,STC,0.0050,0.0050,F,1,0.00,,0.00,1.17,0.24,0.33,1.08,1.28,0.22,0.19
1259806,0,2015-JUN-24,2,STC,0.0050,0.0050,N,1,0.00,,0.00,0.83,0.17,0.27,0.75,0.30,0.07,0.11
1259821,0,2006-JUL-18,0,STC,0.0050,0.0050,F,2,0.67,0.96,0.27,38.79,5.16,4.04,7.44,0.38,0.06,0.05
1259821,0,2012-JUL-12,1,STC,0.0050,0.0050,N,2,0.63,0.91,0.29,36.88,5.18,4.20,7.10,18.11,2.33,2.15
1259846,0,2006-JUL-21,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,7.09,1.22,1.40
1259846,0,2014-JUL-11,1,STC,0.0050,0.0050,N,2,0.69,1.00,1.44,0.04,0.01,0.01,0.04,0.00,0.00,0.00
1259911,0,2004-JUL-08,0,STC,0.0050,0.0050,F,1,0.00,,0.00,0.61,0.13,0.35,1.12,0.00,0.00,0.00
1259911,0,2009-JUL-04,1,STC,0.0050,0.0050,N,2,0.45,0.65,0.56,0.87,0.18,0.29,0.78,0.00,0.00,0.00
1259916,0,2005-JUL-09,0,STC,0.0050,0.0050,F,1,0.00,,0.00,1.16,0.24,0.48,1.34,0.00,0.00,0.00
1259916,0,2013-AUG-07,1,STC,0.0050,0.0050,N,3,0.54,0.49,0.78,1.83,0.37,0.66,1.84,0.00,0.00,0.00
1259926,0,2005-JUL-08,0,STC,0.0050,0.0050,F,3,0.87,0.79,0.80,1.36,0.27,0.51,1.15,0.46,0.00,0.00
1259926,0,2013-JUL-23,1,STC,0.0050,0.0050,N,3,0.85,0.77,0.91,2.21,0.42,0.78,1.99,0.00,0.00,0.00
1259951,0,2005-AUG-30,0,STC,0.0050,0.0050,F,6,1.51,0.84,1.62,3.12,0.58,0.86,2.42,0.34,0.06,0.05
1259951,0,2010-JUL-02,1,STC,0.0050,0.0050,N,6,1.44,0.80,1.55,3.42,0.63,1.02,2.33,0.00,0.00,0.00
1259961,0,2005-SEP-01,0,STC,0.0050,0.0050,F,3,0.96,0.87,0.59,0.68,0.13,0.33,1.21,0.00,0.00,0.00
1259961,0,2010-JUN-30,1,STC,0.0050,0.0050,N,3,0.84,0.77,0.57,1.00,0.18,0.32,1.18,0.00,0.00,0.00
1260036,0,2004-JUN-26,0,STC,0.0050,0.0050,F,2,0.26,0.37,0.38,18.29,2.99,3.00,5.16,7.96,1.48,1.64
1260036,0,2013-JUL-03,1,STC,0.0050,0.0050,N,1,0.00,,0.00,3.46,0.60,0.57,1.06,1.18,0.17,0.23
1260136,0,2004-JUL-20,0,STC,0.0050,0.0050,F,4,1.10,0.79,0.82,10.34,2.44,2.99,4.44,0.18,0.03,0.00
1260141,0,2005-SEP-13,0,STC,0.0050,0.0050,F,3,0.96,0.87,1.03,2.08,0.54,0.47,0.36,0.03,0.01,0.01
1260141,0,2009-NOV-18,1,STC,0.0050,0.0050,N,4,1.32,0.95,1.44,3.17,0.81,0.71,0.53,0.00,0.00,0.00
1260156,0,2005-SEP-16,0,STC,0.0050,0.0050,F,4,1.21,0.88,1.44,2.09,0.50,0.77,1.59,0.04,0.01,0.01
1260161,0,2004-AUG-06,0,STC,0.0050,0.0050,F,1,0.00,,0.00,11.71,0.00,3.14,1.63,2.92,0.00,0.60
1260161,0,2009-JUL-27,1,STC,0.0050,0.0050,N,1,0.00,,0.00,13.66,0.00,2.07,0.92,0.09,0.00,0.09
1266111,0,2001-AUG-26,0,STC,-1.0000,0.0100,F,2,0.69,1.00,1.44,0.50,0.11,0.33,0.39,0.00,0.00,0.00
1266111,0,2017-JUL-23,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1266166,0,2002-AUG-13,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1266166,0,2018-JUL-06,1,STC,0.0050,0.0050,N,3,0.88,0.80,0.57,1.99,0.58,0.85,0.95,0.00,0.00,0.00
1266186,0,2003-JUL-17,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1266196,0,2003-JUL-18,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1266221,0,2001-JUL-28,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1266251,0,2013-JUN-13,0,STS,0.0100,0.0100,N,1,0.00,,0.00,0.26,0.12,0.08,0.24,0.82,0.25,0.02
1266286,0,2006-AUG-21,0,STS,0.0050,0.0050,F,3,0.67,0.61,0.47,6.64,1.41,2.65,2.64,0.05,0.02,0.01
1266321,0,2006-AUG-30,0,STS,0.0050,0.0050,F,2,0.69,0.99,0.46,1.08,0.43,0.83,0.93,3.04,0.83,1.46
1266321,1,2014-JUN-12,0,STS,0.0100,0.0100,N,2,0.51,0.74,0.30,5.72,0.97,1.14,1.70,0.03,0.01,0.02
1266326,0,2014-MAY-28,0,STS,0.0100,0.0100,N,3,0.94,0.86,0.87,0.55,0.09,0.30,0.42,0.16,0.03,0.62
1266391,0,2004-JUL-30,0,STS,0.0050,0.0050,F,3,0.19,0.17,0.41,7.31,0.24,4.56,2.84,1.09,0.03,0.74
1266391,0,2012-AUG-06,1,STS,0.0050,0.0050,N,2,0.69,1.00,1.44,0.69,0.27,0.17,0.17,0.41,0.16,0.08
1266411,0,2004-JUL-29,0,STS,0.0050,0.0025,H,3,0.86,0.78,0.55,4.83,1.97,2.36,3.61,0.00,0.00,0.00
1266411,0,2012-AUG-05,1,STS,0.0050,0.0050,N,2,0.67,0.97,0.27,20.55,5.88,3.08,1.82,0.17,0.09,0.02
1266441,0,2006-SEP-09,0,STS,0.0050,0.0050,F,1,0.00,,0.00,0.22,0.07,0.03,0.14,0.41,0.11,0.04
1266441,0,2016-SEP-04,1,STS,0.0050,0.0050,N,1,0.00,,0.00,0.98,0.27,0.33,0.73,1.18,0.34,0.53
1266451,0,2006-SEP-10,0,STS,0.0050,0.0050,F,1,0.00,,0.00,2.98,0.81,0.32,1.01,0.00,0.00,0.00
1266451,0,2015-SEP-01,1,STS,0.0050,0.0050,N,1,0.00,,0.00,12.19,2.85,2.91,5.06,0.29,0.08,0.07
1266461,0,2006-SEP-20,0,STS,0.0050,0.0050,F,4,1.10,0.79,1.14,0.64,0.25,0.13,0.34,0.00,0.00,0.00
1266461,0,2015-AUG-30,1,STS,0.0050,0.0050,N,3,0.74,0.67,0.96,1.00,0.32,0.28,0.52,0.00,0.00,0.00
1266471,0,2004-SEP-15,0,STS,0.0050,0.0025,H,1,0.00,,0.00,21.50,5.91,6.76,13.53,0.77,0.24,0.28
1266471,0,2009-AUG-28,1,STS,0.0050,0.0050,F,1,0.00,,0.00,24.20,6.17,6.99,13.48,0.32,0.10,0.07
1266471,0,2018-JUL-23,2,STS,0.0050,0.0050,N,1,0.00,,0.00,26.99,6.83,7.10,13.57,0.00,0.00,0.00
1266481,0,2003-SEP-08,0,STS,0.0050,0.0050,F,3,0.61,0.56,0.54,9.62,1.61,2.87,3.98,0.11,0.02,0.04
1266481,0,2013-AUG-31,1,STS,0.0050,0.0050,N,3,0.55,0.50,0.55,12.86,2.16,3.11,4.15,0.31,0.08,0.05
1266491,0,2003-AUG-23,0,STS,0.0050,0.0050,F,2,0.29,0.41,0.40,1.26,0.35,0.41,1.76,6.95,1.89,1.34
1266491,0,2009-AUG-31,1,STS,0.0050,0.0050,F,2,0.09,0.12,0.25,1.19,0.62,0.54,2.64,0.00,0.00,0.00
1266501,0,2017-OCT-06,0,STS,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1266511,0,2004-SEP-24,0,STS,0.0050,0.0025,H,1,0.00,,0.00,2.10,0.33,2.27,3.46,0.00,0.00,0.00
1266511,0,2017-OCT-05,1,STS,0.0050,0.0050,N,1,0.00,,0.00,5.32,0.83,2.46,3.42,0.08,0.01,0.06
1266546,0,2003-JUL-29,0,STC,0.0050,0.0050,F,1,0.00,,0.00,4.68,1.17,1.53,2.77,0.00,0.00,0.00
1266546,0,2008-AUG-09,1,STC,0.0050,0.0050,N,1,0.00,,0.00,2.53,0.72,1.00,2.07,0.00,0.00,0.00
1266546,0,2018-AUG-21,2,STC,0.0050,0.0050,N,1,0.00,,0.00,4.71,0.86,0.98,2.09,0.00,0.00,0.00
1266836,0,2005-SEP-03,0,STC,0.0050,0.0050,F,5,1.23,0.76,1.02,22.06,4.02,7.59,5.02,0.04,0.01,0.02
1266836,0,2010-JUN-28,1,STC,0.0050,0.0050,N,4,1.22,0.88,0.79,23.67,4.31,9.38,5.74,0.00,0.00,0.00
1266861,0,2005-SEP-02,0,STC,0.0050,0.0050,F,4,0.61,0.44,0.88,9.78,2.04,3.31,8.45,1.04,0.21,0.31
1266861,0,2015-JUL-29,1,STC,0.0050,0.0050,N,4,0.79,0.57,1.06,8.28,1.84,2.54,2.95,0.89,0.21,0.31
1266866,0,2004-AUG-16,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1266866,0,2012-JUL-27,1,STC,0.0050,0.0050,N,2,0.56,0.81,0.72,0.03,0.01,0.01,0.09,0.00,0.00,0.00
1266896,0,2004-JUN-25,0,STC,0.0050,0.0050,F,3,0.81,0.74,0.68,16.66,2.92,1.86,2.44,8.19,1.32,1.04
1266896,0,2012-JUL-10,1,STC,0.0050,0.0050,N,3,0.60,0.55,0.72,9.55,1.74,1.24,1.49,4.05,0.72,0.57
1266916,0,2004-AUG-31,0,STC,0.0050,0.0050,F,5,0.74,0.46,1.07,2.73,0.46,0.69,3.42,0.79,0.14,0.11
1266916,0,2008-AUG-19,1,STC,0.0050,0.0050,N,4,0.61,0.44,0.77,4.71,0.79,1.04,3.52,0.00,0.00,0.00
1266916,0,2018-JUN-26,2,STC,0.0050,0.0050,N,3,0.66,0.60,0.58,9.43,1.55,1.68,4.36,0.03,0.01,0.00
1266941,0,2004-AUG-17,0,STC,0.0050,0.0050,F,3,0.70,0.64,0.72,0.79,0.27,0.20,1.00,0.66,0.00,0.00
1266941,0,2013-JUL-02,1,STC,0.0050,0.0050,N,5,0.61,0.38,1.13,1.81,0.48,1.15,1.86,0.16,0.05,0.04
1267006,0,2004-AUG-22,0,STC,0.0050,0.0050,F,1,0.00,,0.00,0.02,0.01,0.00,0.01,0.00,0.00,0.00
1267006,0,2009-JUL-30,1,STC,0.0050,0.0050,N,2,0.69,1.00,1.44,0.06,0.03,0.02,0.03,0.00,0.00,0.00
1267031,0,2004-AUG-18,0,STC,0.0050,0.0050,F,5,1.17,0.73,1.48,8.19,1.88,2.59,3.50,0.30,0.09,0.08
1267031,0,2014-JUL-02,1,STC,0.0050,0.0050,N,3,0.90,0.82,0.96,4.32,0.98,0.85,1.20,3.84,0.92,1.40
1272951,0,2002-JUL-06,0,STC,-1.0000,0.0100,F,2,0.69,1.00,1.44,1.49,0.27,0.30,0.53,0.34,0.05,0.29
1273001,0,2002-JUL-09,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.05,0.01,0.10,0.13,0.00,0.00,0.00
1273001,0,2017-AUG-18,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.64,0.16,0.80,0.93,0.00,0.00,0.00
1273031,0,2003-AUG-28,0,STC,-1.0000,0.0100,F,3,0.88,0.80,0.72,4.10,0.91,3.09,2.85,0.31,0.08,0.30
1273031,0,2018-JUL-08,1,STC,0.0050,0.0050,N,3,0.79,0.72,0.78,5.35,1.14,2.71,2.83,0.00,0.00,0.00
1273136,0,2006-AUG-15,0,STS,0.0050,0.0050,F,1,0.00,,0.00,0.71,0.43,0.48,3.12,0.01,0.01,0.01
1273421,0,2003-JUN-09,0,STC,0.0050,0.0050,F,2,0.64,0.92,0.91,0.62,0.11,0.55,0.72,0.00,0.00,0.00
1273421,0,2008-JUN-17,1,STC,0.0050,0.0050,N,3,1.10,1.00,1.82,0.73,0.13,0.59,0.68,0.00,0.00,0.00
1273421,0,2018-JUL-31,2,STC,0.0050,0.0050,N,2,0.67,0.97,0.62,0.76,0.14,0.15,0.28,0.00,0.00,0.00
1273451,0,2003-AUG-12,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1273451,0,2009-AUG-09,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1273466,0,2003-AUG-14,0,STC,0.0050,0.0050,F,2,0.37,0.53,0.29,7.47,2.25,3.38,6.92,0.00,0.00,0.00
1273466,0,2014-AUG-18,1,STC,0.0050,0.0050,N,2,0.41,0.59,0.28,7.09,2.36,4.94,9.81,0.29,0.10,0.15
1273531,0,2006-JUL-05,0,STC,0.0050,0.0050,F,1,0.00,,0.00,27.55,4.78,3.68,7.45,0.00,0.00,0.00
1273531,0,2011-JUN-28,1,STC,0.0050,0.0050,N,1,0.00,,0.00,24.18,4.15,2.74,5.48,0.55,0.12,0.38
1273591,0,2006-JUL-22,0,STC,0.0050,0.0050,F,5,1.18,0.73,1.31,22.71,3.78,3.21,5.06,2.08,0.33,0.32
1273591,0,2011-AUG-11,1,STC,0.0050,0.0050,N,3,0.83,0.75,0.69,16.94,2.83,2.63,4.07,3.01,0.47,0.37
1273641,0,2004-JUL-08,0,STC,0.0050,0.0050,F,1,0.00,,0.00,0.40,0.09,0.21,0.61,0.00,0.00,0.00
1273641,0,2010-JUL-17,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.15,0.03,0.10,0.30,0.00,0.00,0.00
1273676,0,2005-JUL-06,0,STC,0.0050,0.0050,F,3,1.10,1.00,1.82,4.19,0.72,0.76,0.94,0.00,0.00,0.00
1273676,0,2013-AUG-09,1,STC,0.0050,0.0050,N,3,1.04,0.95,1.44,3.30,0.59,0.93,1.19,0.00,0.00,0.00
1273751,0,2005-SEP-02,0,STC,0.0050,0.0050,F,3,0.95,0.86,0.58,9.58,1.67,3.86,6.75,0.02,0.00,0.00
1273751,0,2011-JUL-12,1,STC,0.0050,0.0050,N,3,0.98,0.89,0.59,10.57,1.83,3.78,6.93,0.10,0.02,0.06
1273781,0,2003-JUL-23,0,STC,0.0050,0.0050,F,3,1.01,0.92,1.12,4.61,0.89,1.12,1.09,0.00,0.00,0.00
1273781,0,2011-JUL-16,1,STC,0.0050,0.0050,N,2,0.64,0.92,0.91,2.33,0.44,0.46,0.70,0.00,0.00,0.00
1273876,0,2005-JUN-22,0,STC,0.0050,0.0050,F,5,1.17,0.73,1.36,4.67,0.98,1.11,2.03,0.20,0.00,0.00
1273911,0,2004-AUG-04,0,STC,0.0050,0.0050,F,1,0.00,,0.00,1.01,0.15,0.27,0.28,0.21,0.04,0.05
1273911,0,2009-JUL-29,1,STC,0.0050,0.0050,N,1,0.00,,0.00,1.34,0.19,0.30,0.30,1.82,0.27,0.45
1279861,0,2004-JUN-28,0,STC,-1.0000,0.0100,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1279861,0,2017-JUL-22,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
1279876,0,2003-AUG-18,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,2.63,0.64,3.43,3.58,0.00,0.00,0.00
1279876,0,2017-JUL-13,1,STC,0.0050,0.0050,N,1,0.00,,0.00,2.06,0.50,2.28,2.46,0.00,0.00,0.00
1279961,0,2000-JUL-28,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.17,0.04,0.09,0.19,0.00,0.00,0.00
1279961,0,2018-JUL-08,1,STC,0.0050,0.0050,N,2,0.69,1.00,1.44,1.10,0.26,0.87,0.84,0.00,0.00,0.00
1279966,0,2003-JUL-15,0,STC,-1.0000,0.0100,F,4,1.15,0.83,1.37,3.24,0.48,0.47,0.59,4.25,0.50,0.24
1279966,0,2018-JUL-06,1,STC,0.0050,0.0050,N,1,0.00,,0.00,0.01,0.00,0.01,0.02,7.29,1.00,0.53
1280161,0,2004-SEP-29,0,STS,0.0050,0.0050,F,3,0.72,0.66,0.80,3.70,0.63,1.14,1.73,2.07,0.50,0.58
1280161,0,2012-AUG-08,1,STS,0.0050,0.0050,N,2,0.69,1.00,0.72,1.93,0.35,0.31,0.55,0.95,0.23,0.25
1280171,0,2004-JUL-30,0,STS,0.0050,0.0050,F,1,0.00,,0.00,0.07,0.04,0.06,0.32,0.00,0.00,0.00
1280171,0,2014-AUG-07,1,STS,0.0050,0.0050,N,1,0.00,,0.00,0.24,0.14,0.08,0.47,0.00,0.00,0.00
1280181,0,2004-JUL-20,0,STS,0.0050,0.0050,F,1,0.00,,0.00,0.04,0.02,0.04,0.01,0.45,0.17,0.38
1280181,0,2011-JUL-12,1,STS,0.0050,0.0050,N,1,0.00,,0.00,0.01,0.01,0.02,0.02,0.00,0.00,0.00
1280191,0,2004-JUL-29,0,STS,0.0050,0.0050,F,2,0.40,0.58,0.30,1.95,0.74,1.15,0.35,0.81,0.32,0.87
1280191,0,2016-SEP-05,1,STS,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1280201,0,2004-JUL-21,0,STS,0.0050,0.0050,F,2,0.45,0.65,0.40,1.82,0.76,0.51,0.71,0.00,0.00,0.00
1280201,0,2011-JUL-13,1,STS,0.0050,0.0050,N,2,0.41,0.59,0.38,2.60,1.14,1.75,2.22,0.02,0.01,0.03
1280211,0,2006-SEP-10,0,STS,0.0050,0.0050,F,3,0.96,0.87,1.03,0.08,0.03,0.04,0.03,0.01,0.00,0.00
1280211,0,2015-SEP-02,1,STS,0.0050,0.0050,N,2,0.61,0.88,0.43,0.48,0.12,0.10,0.09,1.36,0.29,0.26
1280241,0,2004-SEP-28,0,STS,0.0050,0.0013,Q,2,0.17,0.25,0.21,25.30,0.61,16.00,10.97,0.00,0.00,0.00
1280241,0,2009-AUG-31,1,STS,0.0050,0.0050,F,3,0.60,0.55,0.83,1.19,0.50,0.36,0.45,0.00,0.00,0.00
1280261,0,2003-AUG-25,0,STS,0.0050,0.0050,F,3,0.73,0.67,0.69,0.82,0.32,0.76,0.65,0.38,0.14,0.30
1280261,0,2015-AUG-29,1,STS,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1280271,0,2004-SEP-25,0,STS,0.0050,0.0050,F,2,0.36,0.51,0.31,4.64,1.39,2.00,4.56,0.79,0.22,0.19
1280271,0,2013-AUG-30,1,STS,0.0050,0.0050,N,2,0.57,0.83,0.30,5.64,1.64,2.32,4.79,0.26,0.25,0.48
1280296,0,2003-JUL-29,0,STC,0.0050,0.0050,F,1,0.00,,0.00,2.73,0.62,0.51,0.91,0.48,0.17,0.10
1280296,0,2008-AUG-08,1,STC,0.0050,0.0050,N,1,0.00,,0.00,1.35,0.37,0.32,0.71,1.05,0.31,0.20
1280296,0,2018-SEP-10,2,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1280371,0,2003-JUL-21,0,STC,0.0050,0.0050,F,2,0.37,0.54,0.23,15.76,5.63,1.36,1.45,0.39,0.17,0.05
1280371,0,2014-JUL-22,1,STC,0.0050,0.0050,N,2,0.47,0.67,0.28,30.43,9.77,2.19,1.30,1.74,0.73,0.15
1280416,0,2006-JUL-07,0,STC,0.0050,0.0050,F,2,0.60,0.86,0.51,8.76,1.34,1.58,2.79,0.00,0.00,0.00
1280416,0,2011-JUL-03,1,STC,0.0050,0.0050,N,2,0.45,0.65,0.56,10.03,1.57,1.24,2.04,0.00,0.00,0.00
1280436,0,2004-AUG-03,0,STC,0.0050,0.0050,F,2,0.50,0.72,0.62,1.24,0.24,0.33,0.55,0.00,0.00,0.00
1280436,0,2010-AUG-19,1,STC,0.0050,0.0050,N,2,0.69,1.00,1.44,1.87,0.34,0.31,0.31,0.00,0.00,0.00
1280451,0,2004-AUG-08,0,STC,0.0050,0.0050,F,2,0.64,0.92,0.56,0.09,0.02,0.05,0.27,0.02,0.00,0.00
1280451,0,2015-JUN-27,1,STC,0.0050,0.0050,N,3,0.91,0.82,0.61,0.47,0.08,0.14,0.68,0.00,0.00,0.00
1280486,0,2004-AUG-31,0,STC,0.0050,0.0050,F,2,0.69,1.00,1.44,0.29,0.06,0.16,0.56,1.44,0.27,0.33
1280486,0,2008-AUG-14,1,STC,0.0050,0.0050,N,2,0.69,1.00,1.44,0.23,0.05,0.07,0.21,0.00,0.00,0.00
1280486,0,2018-JUL-04,2,STC,0.0050,0.0050,N,3,1.04,0.95,1.44,0.38,0.08,0.10,0.31,0.00,0.00,0.00
1280536,0,2005-AUG-06,0,STC,0.0050,0.0050,F,3,0.52,0.47,0.67,16.08,2.97,3.13,3.72,0.76,0.12,0.15
1280536,0,2010-JUN-21,1,STC,0.0050,0.0050,N,4,0.71,0.51,1.00,18.21,3.25,2.63,2.96,0.00,0.00,0.00
1280641,0,2004-SEP-05,0,STC,0.0050,0.0050,F,3,0.69,0.63,0.48,2.81,0.74,1.12,24.27,0.00,0.00,0.00
1280641,0,2013-JUL-10,1,STC,0.0050,0.0050,N,3,0.86,0.79,0.56,9.97,2.02,2.87,4.37,0.16,0.05,0.04
1280656,0,2004-JUN-24,0,STC,0.0050,0.0050,F,4,0.96,0.69,0.99,1.02,0.19,0.46,1.27,0.00,0.00,0.00
1280656,0,2011-JUL-15,1,STC,0.0050,0.0050,N,4,0.71,0.51,1.00,1.02,0.17,0.28,1.05,0.00,0.00,0.00
1280661,0,2004-JUN-23,0,STC,0.0050,0.0050,F,1,0.00,,0.00,7.11,1.15,1.01,2.11,3.01,0.47,0.46
1280661,0,2013-JUL-02,1,STC,0.0050,0.0050,N,2,0.45,0.65,0.56,6.13,0.97,0.64,1.20,2.76,0.43,0.28
1286741,0,2003-JUL-22,0,STC,-1.0000,0.0100,F,2,0.69,1.00,0.43,1.51,1.87,1.30,1.46,0.64,0.13,0.22
1286741,0,2017-JUL-21,1,STC,0.0050,0.0050,N,3,0.80,0.73,1.03,1.08,0.18,0.75,0.84,0.00,0.00,0.00
1286771,0,2001-JUN-21,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,0.14,0.05,0.28,0.28,0.00,0.00,0.00
1286771,0,2014-JUL-22,1,STC,0.0050,0.0050,F,1,0.00,,0.00,2.46,0.66,2.34,2.30,0.00,0.00,0.00
1286856,0,2003-JUN-29,0,STC,-1.0000,0.0100,F,1,0.00,,0.00,2.37,0.59,0.70,1.23,0.00,0.00,0.00
1286891,0,2008-JUN-03,0,STS,0.0100,0.0100,N,2,0.24,0.35,0.24,4.62,1.42,1.90,4.37,0.00,0.00,0.00
1286916,0,2006-AUG-16,0,STS,0.0400,0.0400,F,3,1.01,0.92,0.48,4.35,1.17,3.67,4.43,0.41,0.16,0.31
1286931,0,2010-JUN-13,0,STS,0.0100,0.0100,N,1,0.00,,0.00,0.00,0.00,0.00,0.01,14.29,0.00,0.00
1286996,0,2014-MAY-30,0,STS,0.0100,0.0100,N,2,0.61,0.89,0.32,8.41,2.79,0.61,0.36,0.12,0.05,0.01
1287001,0,2010-MAY-27,0,STS,0.0100,0.0100,N,3,0.83,0.76,0.72,0.47,0.18,0.13,0.24,0.09,0.04,0.06
1287181,0,2003-JUN-06,0,STC,0.0050,0.0050,F,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1287181,0,2008-JUN-06,1,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1287181,0,2018-SEP-09,2,STC,0.0050,0.0050,N,0,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
