nfi_plot,loc_id,meas_num,smtree_species_num,smtree_genus,smtree_species,smtree_variety,smtree_percent
1259951,0,1,3,PICE,GLA,,26
1259951,0,1,4,PINU,BAN,,7
1259951,0,1,5,BETU,PAP,,1
1259951,0,1,6,SORB,DEC,,0
1259961,0,0,1,ABIE,BAL,,54
1259961,0,0,2,BETU,PAP,,23
1259961,0,0,3,SORB,DEC,,22
1259961,0,1,1,ABIE,BAL,,71
1259961,0,1,2,BETU,PAP,,27
1259961,0,1,3,SORB,DEC,,1
1260036,0,0,1,PICE,MAR,,90
1260036,0,0,2,PINU,BAN,,10
1260036,0,1,1,PICE,MAR,,100
1260136,0,0,1,TSUG,CAN,,59
1260136,0,0,2,ABIE,BAL,,18
1260136,0,0,3,PINU,STR,,12
1260136,0,0,4,QUER,RUB,,10
1260141,0,0,1,TILI,AME,,85
1260141,0,0,2,ULMU,AME,,9
1260141,0,0,3,THUJ,OCC,,6
1260141,0,1,1,TILI,AME,,80
1260141,0,1,2,ULMU,AME,,14
1260141,0,1,3,THUJ,OCC,,5
1260141,0,1,4,ACER,SAH,,1
1260156,0,0,1,CARY,OVA,,45
1260156,0,0,2,ACER,RUB,,35
1260156,0,0,3,ACER,SAC,,15
1260156,0,0,4,FRAX,NIG,,5
1260161,0,0,1,RHAM,CAT,,100
1260161,0,1,1,RHAM,CAT,,100
1266111,0,0,1,ABIE,LAS,,73
1266111,0,0,2,PICE,SPP,,27
1266166,0,1,1,POPU,TRE,,78
1266166,0,1,2,BETU,PAP,,15
1266166,0,1,3,PINU,CON,LAT,7
1266251,0,0,1,POPU,TRE,,100
1266286,0,0,1,BETU,PAP,,76
1266286,0,0,2,PICE,GLA,,23
1266286,0,0,3,POPU,TRE,,1
1266321,0,0,1,POPU,TRE,,86
1266321,0,0,2,BETU,PAP,,14
1266321,1,0,1,PICE,GLA,,90
1266321,1,0,2,LARI,LAR,,10
1266326,0,0,1,ABIE,BAL,,95
1266326,0,0,2,PICE,GLA,,5
1266391,0,0,1,ALNU,CRI,,92
1266391,0,0,2,POPU,TRE,,5
1266391,0,0,3,SALI,SPP,,2
1266391,0,1,1,POPU,TRE,,96
1266391,0,1,2,PICE,MAR,,4
1266411,0,0,1,POPU,TRE,,67
1266411,0,0,2,SALI,SPP,,22
1266411,0,0,3,BETU,PAP,,11
1266411,0,1,1,POPU,TRE,,59
1266411,0,1,2,BETU,PAP,,41
1266441,0,0,1,PICE,MAR,,100
1266441,0,1,1,PICE,MAR,,100
1266451,0,0,1,PICE,MAR,,100
1266451,0,1,1,PICE,MAR,,100
1266461,0,0,1,PINU,BAN,,70
1266461,0,0,2,PICE,MAR,,17
1266461,0,0,3,POPU,BAL,,11
1266461,0,0,4,PICE,GLA,,2
1266461,0,1,1,PICE,MAR,,47
1266461,0,1,2,PINU,BAN,,28
1266461,0,1,3,POPU,BAL,,25
1266471,0,0,1,PICE,MAR,,100
1266471,0,1,1,PICE,MAR,,100
1266471,0,2,1,PICE,MAR,,100
1266481,0,0,1,ABIE,BAL,,81
1266481,0,0,2,BETU,PAP,,17
1266481,0,0,3,POPU,TRE,,2
1266481,0,1,1,ABIE,BAL,,83
1266481,0,1,2,BETU,PAP,,14
1266481,0,1,3,POPU,TRE,,3
1266491,0,0,1,POPU,TRE,,55
1266491,0,0,2,PICE,MAR,,45
1266491,0,1,1,POPU,TRE,,99
1266491,0,1,2,BETU,PAP,,1
1266511,0,0,1,ABIE,BAL,,100
1266511,0,1,1,ABIE,BAL,,100
1266546,0,0,1,PICE,MAR,,100
1266546,0,1,1,PICE,MAR,,100
1266546,0,2,1,PICE,MAR,,100
1266836,0,0,1,SORB,AME,,45
1266836,0,0,2,PRUN,PEN,,32
1266836,0,0,3,ABIE,BAL,,11
1266836,0,0,4,BETU,PAP,,10
1266836,0,0,5,ACER,RUB,,3
1266836,0,1,1,SORB,AME,,45
1266836,0,1,2,PRUN,PEN,,35
1266836,0,1,3,ABIE,BAL,,18
1266836,0,1,4,ACER,RUB,,3
1266861,0,0,1,ACER,SAH,,93
1266861,0,0,2,ACER,RUB,,4
1266861,0,0,3,ABIE,BAL,,2
1266861,0,0,4,PICE,GLA,,1
1266861,0,1,1,ACER,SAH,,90
1266861,0,1,2,ACER,RUB,,6
1266861,0,1,3,ABIE,BAL,,4
1266861,0,1,4,PICE,GLA,,1
1266866,0,1,1,ACER,RUB,,87
1266866,0,1,2,BETU,ALL,,13
1266896,0,0,1,BETU,PAP,,82
1266896,0,0,2,ACER,RUB,,18
1266896,0,0,3,PRUN,PEN,,1
1266896,0,1,1,BETU,PAP,,55
1266896,0,1,2,ACER,RUB,,45
1266896,0,1,3,POPU,TRE,,1
1266916,0,0,1,ABIE,BAL,,92
1266916,0,0,2,ACER,RUB,,3
1266916,0,0,3,ACER,PEN,,2
1266916,0,0,4,PICE,GLA,,2
1266916,0,0,5,ACER,SAH,,1
1266916,0,1,1,ABIE,BAL,,96
1266916,0,1,2,ACER,RUB,,4
1266916,0,1,3,ACER,PEN,,0
1266916,0,1,4,PICE,GLA,,0
1266916,0,2,1,ABIE,BAL,,99
1266916,0,2,2,ACER,RUB,,1
1266916,0,2,3,PICE,GLA,,0
1266941,0,0,1,ACER,RUB,,82
1266941,0,0,2,QUER,RUB,,13
1266941,0,0,3,SORB,DEC,,5
1266941,0,1,1,ACER,RUB,,49
1266941,0,1,2,ACER,PEN,,43
1266941,0,1,3,QUER,RUB,,5
1266941,0,1,4,PINU,STR,,3
1266941,0,1,5,TSUG,CAN,,0
1267006,0,0,1,CRAT,SPP,,100
1267006,0,1,1,CRAT,PUN,,60
1267006,0,1,2,CRAT,CHR,,40
1267031,0,0,1,PINU,STR,,89
1267031,0,0,2,THUJ,OCC,,5
1267031,0,0,3,POPU,TRE,,4
1267031,0,0,4,ACER,SAH,,1
1267031,0,0,5,TILI,AME,,1
1267031,0,1,1,PINU,STR,,97
1267031,0,1,2,ACER,SAH,,3
1267031,0,1,3,PINU,BAN,,1
1272951,0,0,1,TSUG,MER,,69
1272951,0,0,2,PICE,SIT,,31
1273001,0,0,1,ABIE,LAS,,100
1273001,0,1,1,ABIE,LAS,,100
1273031,0,0,1,ABIE,LAS,,82
1273031,0,0,2,PINU,CON,LAT,12
1273031,0,0,3,PICE,ENG,GLA,6
1273031,0,1,1,ABIE,LAS,,71
1273031,0,1,2,PICE,ENG,GLA,16
1273031,0,1,3,PINU,CON,,14
1273136,0,0,1,POPU,TRE,,100
1273421,0,0,1,PICE,GLA,,98
1273421,0,0,2,BETU,PAP,,2
1273421,0,1,1,PICE,GLA,,89
1273421,0,1,2,BETU,PAP,,10
1273421,0,1,3,POPU,TRE,,1
1273421,0,2,1,BETU,PAP,,91
1273421,0,2,2,POPU,TRE,,9
1273466,0,0,1,PICE,MAR,,90
1273466,0,0,2,LARI,LAR,,10
1273466,0,1,1,PICE,MAR,,89
1273466,0,1,2,LARI,LAR,,12
1273531,0,0,1,PICE,MAR,,100
1273531,0,1,1,PICE,MAR,,100
1273591,0,0,1,ABIE,BAL,,62
1273591,0,0,2,BETU,PAP,,24
1273591,0,0,3,PICE,MAR,,8
1273591,0,0,4,THUJ,OCC,,6
1273591,0,0,5,POPU,TRE,,1
1273591,0,1,1,ABIE,BAL,,69
1273591,0,1,2,BETU,PAP,,20
1273591,0,1,3,PICE,MAR,,12
1273641,0,0,1,PICE,MAR,,100
1273641,0,1,1,PICE,MAR,,100
1273676,0,0,1,PICE,MAR,,59
1273676,0,0,2,BETU,PAP,,29
1273676,0,0,3,SORB,DEC,,12
1273676,0,1,1,PICE,MAR,,65
1273676,0,1,2,BETU,PAP,,35
1273676,0,1,3,ABIE,BAL,,0
1273751,0,0,1,ABIE,BAL,,50
1273751,0,0,2,THUJ,OCC,,40
1273751,0,0,3,PICE,MAR,,11
1273751,0,1,1,ABIE,BAL,,48
1273751,0,1,2,THUJ,OCC,,35
1273751,0,1,3,PICE,MAR,,17
1273781,0,0,1,ACER,RUB,,75
1273781,0,0,2,ABIE,BAL,,24
1273781,0,0,3,POPU,TRE,,2
1273781,0,1,1,ABIE,BAL,,70
1273781,0,1,2,ACER,RUB,,31
1273876,0,0,1,ABIE,BAL,,77
1273876,0,0,2,THUJ,OCC,,8
1273876,0,0,3,ACER,RUB,,8
1273876,0,0,4,FRAX,NIG,,6
1273876,0,0,5,ULMU,AME,,1
1273911,0,0,1,THUJ,OCC,,100
1273911,0,1,1,THUJ,OCC,,100
1279861,0,1,1,TSUG,HET,,100
1279876,0,0,1,ABIE,LAS,,100
1279876,0,1,1,ABIE,LAS,,100
1279961,0,0,1,PICE,SPP,,100
1279961,0,1,1,ABIE,LAS,,55
1279961,0,1,2,PICE,ENG,,45
1279966,0,0,1,PICE,MAR,,34
1279966,0,0,2,PINU,CON,LAT,31
1279966,0,0,3,PICE,ENG,GLA,24
1279966,0,0,4,ABIE,LAS,,11
1279966,0,1,1,ABIE,LAS,,100
1280161,0,0,1,PICE,GLA,,94
1280161,0,0,2,SALI,SPP,,4
1280161,0,0,3,PICE,MAR,,2
1280161,0,1,1,PICE,GLA,,77
1280161,0,1,2,PICE,MAR,,24
1280171,0,0,1,POPU,TRE,,100
1280171,0,1,1,POPU,TRE,,100
1280181,0,0,1,SALI,SPP,,100
1280181,0,1,1,POPU,BAL,,100
1280191,0,0,1,SALI,SPP,,68
1280191,0,0,2,POPU,TRE,,32
1280201,0,0,1,POPU,TRE,,94
1280201,0,0,2,SALI,SPP,,6
1280201,0,1,1,POPU,TRE,,92
1280201,0,1,2,SALI,SPP,,8
1280211,0,0,1,BETU,PAP,,57
1280211,0,0,2,SALI,SPP,,29
1280211,0,0,3,POPU,TRE,,14
1280211,0,1,1,BETU,PAP,,97
1280211,0,1,2,POPU,TRE,,3
1280241,0,0,1,CORY,COR,,93
1280241,0,0,2,POPU,TRE,,7
1280241,0,1,1,POPU,TRE,,95
1280241,0,1,2,PRUN,SPP,,3
1280241,0,1,3,SALI,SPP,,3
1280261,0,0,1,SALI,SPP,,76
1280261,0,0,2,POPU,TRE,,19
1280261,0,0,3,CORN,STO,,5
1280271,0,0,1,PICE,MAR,,96
1280271,0,0,2,LARI,LAR,,4
1280271,0,1,1,PICE,MAR,,98
1280271,0,1,2,LARI,LAR,,2
1280296,0,0,1,PICE,MAR,,100
1280296,0,1,1,PICE,MAR,,100
1280371,0,0,1,POPU,TRE,,92
1280371,0,0,2,BETU,PAP,,8
1280371,0,1,1,POPU,TRE,,91
1280371,0,1,2,BETU,PAP,,9
1280416,0,0,1,PICE,MAR,,64
1280416,0,0,2,PINU,BAN,,36
1280416,0,1,1,PICE,MAR,,80
1280416,0,1,2,PINU,BAN,,20
1280436,0,0,1,BETU,PAP,,96
1280436,0,0,2,PRUN,PEN,,4
1280436,0,1,1,BETU,PAP,,97
1280436,0,1,2,PRUN,PEN,,3
1280451,0,0,1,POPU,TRE,,67
1280451,0,0,2,BETU,PAP,,33
1280451,0,1,1,ABIE,BAL,,76
1280451,0,1,2,POPU,TRE,,22
1280451,0,1,3,BETU,PAP,,2
1280486,0,0,1,ABIE,BAL,,60
1280486,0,0,2,PICE,MAR,,41
1280486,0,1,1,PICE,MAR,,97
1280486,0,1,2,BETU,PAP,,3
1280486,0,2,1,PICE,MAR,,67
1280486,0,2,2,BETU,PAP,,32
1280486,0,2,3,SORB,SPP,,1
1280536,0,0,1,BETU,PAP,,96
1280536,0,0,2,SORB,AME,,3
1280536,0,0,3,SORB,DEC,,0
1280536,0,1,1,BETU,PAP,,100
1280536,0,1,2,PICE,MAR,,0
1280641,0,0,1,ACER,SAH,,54
1280641,0,0,2,ACER,RUB,,38
1280641,0,0,3,BETU,ALL,,7
1280641,0,1,1,ACER,RUB,,50
1280641,0,1,2,BETU,ALL,,29
1280641,0,1,3,ACER,SAH,,21
1280656,0,0,1,ABIE,BAL,,66
1280656,0,0,2,ACER,PEN,,26
1280656,0,0,3,BETU,ALL,,5
1280656,0,0,4,ACER,RUB,,3
1280656,0,1,1,ABIE,BAL,,92
1280656,0,1,2,BETU,ALL,,7
1280656,0,1,3,ACER,RUB,,0
1280656,0,1,4,ACER,SAH,,0
1280661,0,0,1,ABIE,BAL,,100
1280661,0,1,1,ABIE,BAL,,100
1280661,0,1,2,ACER,RUB,,0
1286741,0,0,1,TSUG,HET,,91
1286741,0,0,2,THUJ,PLI,,9
1286741,0,1,1,TSUG,HET,,82
1286741,0,1,2,BETU,PAP,,18
1286741,0,1,3,POPU,TRI,,0
1286771,0,0,1,PICE,ENG,GLA,100
1286771,0,1,1,PICE,ENG,GLA,100
1286856,0,0,1,PICE,MAR,,100
1286891,0,0,1,PICE,MAR,,90
1286891,0,0,2,LARI,LAR,,10
1286916,0,0,1,PICE,GLA,,44
1286916,0,0,2,PICE,MAR,,33
1286916,0,0,3,POPU,TRE,,23
1286931,0,0,1,PINU,CON,,100
1286996,0,0,1,POPU,TRE,,67
1286996,0,0,2,POPU,BAL,,33
1287001,0,0,1,POPU,TRE,,62
1287001,0,0,2,POPU,BAL,,25
1287001,0,0,3,BETU,PAP,,13
1287251,0,0,1,ABIE,BAL,,38
1287251,0,0,2,PICE,MAR,,36
1287251,0,0,3,BETU,PAP,,27
1287251,0,1,1,BETU,PAP,,45
1287251,0,1,2,PICE,MAR,,39
1287251,0,1,3,ABIE,BAL,,16
1287256,0,1,1,PICE,GLA,,100
1287286,0,0,1,PICE,MAR,,100
1287286,0,1,1,PICE,MAR,,100
1287361,0,0,1,PICE,MAR,,100
1287361,0,1,1,PICE,MAR,,100
1287361,0,2,1,PICE,MAR,,100
1287376,0,0,1,PINU,BAN,,97
1287376,0,0,2,POPU,TRE,,3
1287376,0,1,1,PINU,BAN,,97
1287376,0,1,2,POPU,TRE,,3
1287651,0,0,1,ABIE,BAL,,59
1287651,0,0,2,THUJ,OCC,,30
1287651,0,0,3,FRAX,NIG,,8
1287651,0,0,4,RHAM,CAT,,3
1287651,0,1,1,ABIE,BAL,,79
1287651,0,1,2,THUJ,OCC,,13
1287651,0,1,3,FRAX,NIG,,7
1287651,0,1,4,ULMU,AME,,2
1293651,0,0,1,PINU,CON,,70
1293651,0,0,2,POPU,TRE,,17
1293651,0,0,3,POPU,BAL,,14
1293651,0,1,1,PINU,CON,,51
1293651,0,1,2,POPU,TRI,,26
1293651,0,1,3,POPU,TRE,,14
1293651,0,1,4,PICE,ENG,GLA,10
1293661,0,0,1,ABIE,LAS,,100
1293686,0,0,1,ABIE,LAS,,69
1293686,0,0,2,PICE,ENG,,31
1293686,0,1,1,PICE,ENG,,58
1293686,0,1,2,ABIE,LAS,,43
1293696,0,0,1,ABIE,LAS,,89
1293696,0,0,2,PICE,ENG,GLA,11
1293696,0,1,1,ABIE,LAS,,81
1293696,0,1,2,PICE,ENG,GLA,19
1293776,0,0,1,PICE,MAR,,86
1293776,0,0,2,LARI,LAR,,14
1293921,0,0,1,SALI,SPP,,67
1293921,0,0,2,ALNU,CRI,,33
1293931,0,0,1,PICE,MAR,,88
1293931,0,0,2,PINU,BAN,,12
1293931,0,1,1,PICE,GLA,,80
1293931,0,1,2,PICE,MAR,,20
1294021,0,0,1,ALNU,RUG,,86
1294021,0,0,2,BETU,NAN,,14
1294021,0,1,1,LARI,LAR,,100
1294041,0,0,1,CORY,COR,,33
1294041,0,0,2,AMEL,ALN,,30
1294041,0,0,3,POPU,BAL,,11
1294041,0,0,4,PRUN,VIR,,11
1294041,0,0,5,POPU,TRE,,7
1294041,0,0,6,BETU,PAP,,4
1294041,0,0,7,CORN,STO,,4
1294041,0,1,1,ABIE,BAL,,49
1294041,0,1,2,POPU,BAL,,47
1294041,0,1,3,BETU,PAP,,4
1294051,0,0,1,ALNU,INC,,80
1294051,0,0,2,POPU,BAL,,20
1294051,0,1,1,POPU,BAL,,97
1294051,0,1,2,PICE,MAR,,3
1294076,0,2,1,PICE,MAR,,100
1294121,0,0,1,POPU,TRE,,71
1294121,0,0,2,POPU,BAL,,25
1294121,0,0,3,SALI,SPP,,4
1294121,0,0,4,ACER,SPI,,0
1294121,0,1,1,POPU,BAL,,65
1294121,0,1,2,POPU,TRE,,36
1294161,0,0,1,PINU,BAN,,71
1294161,0,0,2,PICE,MAR,,28
1294161,0,0,3,POPU,TRE,,1
1294161,0,1,1,PICE,MAR,,100
1294166,0,0,1,PRUN,PEN,,100
1294211,0,0,1,PICE,MAR,,77
1294211,0,0,2,LARI,LAR,,13
1294211,0,0,3,ABIE,BAL,,10
1294211,0,1,1,PICE,MAR,,91
1294211,0,1,2,LARI,LAR,,7
1294211,0,1,3,ABIE,BAL,,2
1294421,0,1,1,POPU,TRE,,100
1294451,0,0,1,THUJ,OCC,,81
1294451,0,0,2,ABIE,BAL,,17
1294451,0,0,3,PICE,GLA,,2
1294451,0,1,1,THUJ,OCC,,81
1294451,0,1,2,ABIE,BAL,,15
1294451,0,1,3,PICE,GLA,,4
1300521,0,0,1,ABIE,LAS,,100
1300521,0,1,1,ABIE,LAS,,97
1300521,0,1,2,PICE,ENG,GLA,3
1300581,0,0,1,ABIE,LAS,,100
1300581,0,1,1,ABIE,LAS,,96
1300581,0,1,2,PICE,ENG,GLA,4
1300611,0,0,1,ABIE,LAS,,93
1300611,0,0,2,PICE,ENG,,7
1301131,0,0,1,ABIE,BAL,,100
1301131,0,1,1,ABIE,BAL,,100
1301131,0,2,1,ABIE,BAL,,100
1301296,0,0,1,OSTR,VIR,,100
1301296,0,1,1,OSTR,VIR,,89
1301296,0,1,2,PICE,GLA,,11
1301301,0,0,1,FAGU,GRA,,47
1301301,0,0,2,ACER,SAH,,36
1301301,0,0,3,ACER,RUB,,16
1301301,0,0,4,OSTR,VIR,,1
1301301,0,1,1,FAGU,GRA,,59
1301301,0,1,2,ACER,SAH,,18
1301301,0,1,3,ACER,RUB,,17
1301301,0,1,4,ABIE,BAL,,5
1301301,0,1,5,OSTR,VIR,,1
1301301,0,2,1,FAGU,GRA,,82
1301301,0,2,2,ABIE,BAL,,8
1301301,0,2,3,ACER,SAH,,8
1301301,0,2,4,OSTR,VIR,,3
1301311,0,0,1,ACER,SAH,,98
1301311,0,0,2,OSTR,VIR,,2
1301311,0,1,1,ACER,SAH,,100
1301361,0,0,1,THUJ,OCC,,92
1301361,0,0,2,ABIE,BAL,,6
1301361,0,0,3,BETU,PAP,,2
1301361,0,0,4,ACER,RUB,,1
1301366,0,0,1,ABIE,BAL,,52
1301366,0,0,2,THUJ,OCC,,48
1301366,0,1,1,THUJ,OCC,,61
1301366,0,1,2,ABIE,BAL,,39
1301376,0,0,1,FRAX,AME,,84
1301376,0,0,2,PRUN,SER,,10
1301376,0,0,3,ULMU,AME,,5
1301376,0,0,4,ACER,SAH,,2
1301376,0,1,1,FRAX,AME,,83
1301376,0,1,2,PRUN,SER,,8
1301376,0,1,3,RHAM,SPP,,8
1301376,0,1,4,ULMU,AME,,2
1301391,0,0,1,THUJ,OCC,,100
1301391,0,1,1,THUJ,OCC,,100
1301396,0,0,1,ACER,SAH,,99
1301396,0,0,2,PRUN,SER,,1
1301396,0,1,1,ACER,SAH,,100
1307371,0,0,1,TSUG,MER,,72
1307371,0,0,2,ABIE,LAS,,28
1307371,0,1,1,TSUG,MER,,99
1307371,0,1,2,ABIE,LAS,,1
1307391,0,0,1,ABIE,LAS,,100
1307391,0,1,1,PINU,CON,,82
1307391,0,1,2,ABIE,LAS,,17
1307391,0,1,3,PICE,ENG,GLA,1
1307401,0,0,1,ABIE,LAS,,100
1307401,0,1,1,ABIE,LAS,,100
1307441,0,0,1,PICE,MAR,,100
1307441,0,1,1,PICE,MAR,,73
1307441,0,1,2,POPU,TRE,,27
1307451,0,0,1,ABIE,LAS,,100
1307451,0,1,1,ABIE,LAS,,84
1307451,0,1,2,PICE,ENG,GLA,16
1307511,0,0,1,UNKN,SPP,,100
1307516,0,0,1,UNKN,SPP,,71
1307516,0,0,2,PICE,MAR,,29
1307731,0,0,1,POPU,TRE,,97
1307731,0,0,2,PICE,GLA,,2
1307731,0,0,3,AMEL,ALN,,1
1307731,0,1,1,POPU,TRE,,100
1307826,0,0,1,BETU,PAP,,61
1307826,0,0,2,POPU,TRE,,40
1307826,0,1,1,POPU,TRE,,100
1307826,0,2,1,POPU,TRE,,75
1307826,0,2,2,BETU,PAP,,22
1307826,0,2,3,POPU,BAL,,3
1307926,0,0,1,PICE,MAR,,100
1307926,0,1,1,PICE,MAR,,100
1308251,0,0,1,ACER,SAH,,71
1308251,0,0,2,FRAX,AME,,29
1308251,0,1,1,ACER,SAH,,99
1308251,0,1,2,FRAX,AME,,1
1308261,0,0,1,ABIE,BAL,,53
1308261,0,0,2,TSUG,CAN,,26
1308261,0,0,3,THUJ,OCC,,21
1308261,0,1,1,ABIE,BAL,,76
1308261,0,1,2,TSUG,CAN,,24
1314251,0,0,1,TSUG,MER,,39
1314251,0,0,2,ABIE,AMA,,32
1314251,0,0,3,ABIE,LAS,,29
1314251,0,1,1,TSUG,MER,,57
1314251,0,1,2,ABIE,AMA,,44
1314291,0,0,1,PINU,CON,,100
1314291,0,1,1,PINU,CON,,100
1314311,0,0,1,PINU,CON,LAT,66
1314311,0,0,2,ABIE,LAS,,20
1314311,0,0,3,PICE,ENG,GLA,15
1314311,0,1,1,PINU,CON,,100
1314351,0,0,1,PICE,ENG,GLA,100
1314351,0,1,1,PICE,ENG,GLA,100
1314356,0,0,1,PICE,ENG,GLA,100
1314376,0,0,1,ABIE,LAS,,81
1314376,0,0,2,PICE,ENG,,19
1314376,0,1,1,ABIE,LAS,,59
1314376,0,1,2,PICE,ENG,,42
1314391,0,0,1,ABIE,BAL,,52
1314391,0,0,2,PICE,GLA,,48
1314711,0,0,1,POPU,TRE,,96
1314711,0,0,2,PICE,MAR,,3
1314711,0,0,3,PICE,GLA,,1
1314711,0,1,1,POPU,TRE,,80
1314711,0,1,2,PICE,MAR,,20
1314711,0,2,1,POPU,TRE,,71
1314711,0,2,2,PICE,MAR,,29
1314811,0,0,1,PICE,GLA,,51
1314811,0,0,2,POPU,TRE,,49
1314811,0,1,1,POPU,TRE,,100
1314831,0,0,1,ABIE,BAL,,55
1314831,0,0,2,BETU,PAP,,45
1314831,0,1,1,BETU,PAP,,50
1314831,0,1,2,ABIE,BAL,,50
1314831,0,2,1,BETU,PAP,,65
1314831,0,2,2,ABIE,BAL,,35
1314846,0,0,1,PINU,BAN,,96
1314846,0,0,2,PRUN,PEN,,4
1314846,0,1,1,PINU,BAN,,98
1314846,0,1,2,BETU,PAP,,3
1314851,0,1,1,PICE,MAR,,100
1314851,0,2,1,PICE,MAR,,100
1321141,0,0,1,ABIE,LAS,,100
1321206,0,0,1,POPU,TRE,,100
1321206,0,1,1,POPU,TRE,,64
1321206,0,1,2,PICE,ENG,GLA,36
1321236,0,0,1,ABIE,LAS,,62
1321236,0,0,2,PICE,ENG,GLA,38
1321236,0,1,1,ABIE,LAS,,100
1321306,0,0,1,PINU,BAN,,74
1321306,0,0,2,PICE,MAR,,26
1321306,1,0,1,PINU,CON,,62
1321306,1,0,2,PICE,MAR,,38
1321321,0,0,1,ABIE,BAL,,55
1321321,0,0,2,PINU,BAN,,22
1321321,0,0,3,PICE,GLA,,12
1321321,0,0,4,PICE,MAR,,10
1321321,0,0,5,GENC,SPP,,0
1321341,0,0,1,POPU,TRE,,64
1321341,0,0,2,PICE,GLA,,30
1321341,0,0,3,POPU,BAL,,7
1321341,1,0,1,POPU,TRE,,56
1321341,1,0,2,PICE,GLA,,44
1321581,0,0,1,ALNU,RUG,,79
1321581,0,0,2,ACER,SPI,,17
1321581,0,0,3,CORY,COR,,3
1321586,0,0,1,POPU,TRE,,100
1321586,0,0,2,PICE,GLA,,0
1321586,0,1,1,POPU,TRE,,96
1321586,0,1,2,PICE,MAR,,5
1321586,0,2,1,PICE,GLA,,100
1321686,0,0,1,POPU,TRE,,91
1321686,0,0,2,BETU,PAP,,9
1321686,0,1,1,POPU,TRE,,90
1321686,0,1,2,BETU,PAP,,10
1321711,0,0,1,PINU,BAN,,100
1321711,0,1,1,PINU,BAN,,100
1321751,0,0,1,PICE,MAR,,100
1321751,0,1,1,PICE,MAR,,100
1321791,0,0,1,SORB,DEC,,60
1321791,0,0,2,BETU,PAP,,20
1321791,0,0,3,POPU,TRE,,20
1321791,0,1,1,ABIE,BAL,,72
1321791,0,1,2,BETU,PAP,,28
1327976,0,0,1,TSUG,HET,,48
1327976,0,0,2,CHAM,NOO,,30
1327976,0,0,3,THUJ,PLI,,22
1328041,0,0,1,PICE,ENG,GLA,100
1328041,0,1,1,PICE,ENG,GLA,100
1328066,0,0,1,POPU,TRE,,77
1328066,0,0,2,ABIE,LAS,,18
1328066,0,0,3,PICE,ENG,GLA,5
1328066,0,1,1,POPU,TRE,,54
1328066,0,1,2,ABIE,LAS,,46
1328086,0,0,1,PICE,ENG,GLA,58
1328086,0,0,2,PINU,CON,,42
1328086,0,1,1,PINU,CON,,100
1328106,0,0,1,BETU,PAP,,100
1328176,0,0,1,PINU,CON,,55
1328176,0,0,2,PICE,MAR,,45
1328196,0,0,1,LARI,LAR,,71
1328196,0,0,2,PICE,MAR,,29
1328496,0,1,1,BETU,PAP,,68
1328496,0,1,2,POPU,TRE,,32
1328581,0,0,1,PICE,MAR,,72
1328581,0,0,2,LARI,LAR,,28
1328581,0,1,1,PICE,MAR,,75
1328581,0,1,2,LARI,LAR,,25
1328586,0,0,1,PICE,MAR,,95
1328586,0,0,2,LARI,LAR,,5
1328586,0,1,1,PICE,MAR,,62
1328586,0,1,2,LARI,LAR,,38
1328616,0,0,1,ABIE,BAL,,67
1328616,0,0,2,PINU,STR,,33
1328616,0,1,1,ABIE,BAL,,95
1328616,0,1,2,PINU,STR,,5
1328626,0,0,1,ACER,RUB,,64
1328626,0,0,2,PINU,STR,,31
1328626,0,0,3,BETU,PAP,,2
1328626,0,0,4,POPU,GRA,,2
1328626,0,1,1,PINU,STR,,75
1328626,0,1,2,ACER,RUB,,25
1328626,0,1,3,BETU,PAP,,0
1328671,0,0,1,ACER,RUB,,80
1328671,0,0,2,POPU,TRE,,21
1328671,0,1,1,ACER,RUB,,92
1328671,0,1,2,ABIE,BAL,,4
1328671,0,1,3,POPU,TRE,,4
1328896,0,0,1,ULMU,AME,,45
1328896,0,0,2,ACER,RUB,,27
1328896,0,0,3,ACER,SAC,,26
1328896,0,0,4,FRAX,AME,,3
1328901,0,0,1,CARP,CAR,,73
1328901,0,0,2,ACER,SAC,,8
1328901,0,0,3,ULMU,AME,,6
1328901,0,0,4,ACER,SAH,,5
1328901,0,0,5,FRAX,AME,,3
1328901,0,0,6,TILI,AME,,3
1328901,0,0,7,FRAX,NIG,,2
1328901,0,1,1,CARP,CAR,,59
1328901,0,1,2,ACER,SAC,,14
1328901,0,1,3,ACER,SAH,,14
1328901,0,1,4,FRAX,AME,,8
1328901,0,1,5,ACER,FRE,,5
1328906,0,0,1,CARP,CAR,,56
1328906,0,0,2,ACER,SAH,,42
1328906,0,0,3,FRAX,AME,,2
1328906,0,1,1,CARP,CAR,,70
1328906,0,1,2,ACER,SAH,,30
1328906,0,1,3,FRAX,AME,,0
1328921,0,0,1,FRAX,AME,,54
1328921,0,0,2,FAGU,GRA,,19
1328921,0,0,3,PRUN,SER,,19
1328921,0,0,4,ACER,SAH,,7
1328921,0,1,1,FRAX,AME,,71
1328921,0,1,2,ACER,SAH,,15
1328921,0,1,3,PRUN,SER,,9
1328921,0,1,4,FAGU,GRA,,6
1334886,0,0,1,ABIE,AMA,,36
1334886,0,0,2,CHAM,NOO,,25
1334886,0,0,3,TSUG,HET,,22
1334886,0,0,4,TSUG,MER,,17
1334886,0,1,1,ABIE,AMA,,51
1334886,0,1,2,TSUG,HET,,20
1334886,0,1,3,TSUG,MER,,15
