nfi_plot,loc_id,meas_num,species_num,genus,species,variety,percent
1177551,0,0,2,ACER,SAH,,18.4
1177551,0,0,3,BETU,ALL,,17.0
1177551,0,0,4,ACER,RUB,,11.5
1177551,0,0,5,ABIE,BAL,,2.7
1177551,1,0,1,THUJ,OCC,,65.5
1177551,1,0,2,BETU,ALL,,27.2
1177551,1,0,3,ACER,SAH,,5.3
1177551,1,0,4,ABIE,BAL,,2.0
1177566,0,0,1,ACER,RUB,,39.8
1177566,0,0,2,ABIE,BAL,,20.6
1177566,0,0,3,BETU,PAP,,20.2
1177566,0,0,4,ACER,SAH,,9.7
1177566,0,0,5,PINU,STR,,6.3
1177566,0,0,6,PICE,GLA,,2.0
1177566,0,0,7,QUER,RUB,,1.3
1177566,1,0,1,ABIE,BAL,,23.9
1177566,1,0,2,PINU,STR,,20.4
1177566,1,0,3,ACER,RUB,,19.3
1177566,1,0,4,THUJ,OCC,,15.2
1177566,1,0,5,PICE,RUB,,6.9
1177566,1,0,6,BETU,PAP,,5.2
1177566,1,0,7,POPU,GRA,,4.7
1177566,1,0,8,QUER,RUB,,3.3
1177566,1,0,9,PICE,GLA,,1.1
1177591,0,0,1,ACER,RUB,,32.1
1177591,0,0,2,TSUG,CAN,,30.9
1177591,0,0,3,PICE,GLA,,11.9
1177591,0,0,4,ABIE,BAL,,10.1
1177591,0,0,5,POPU,TRE,,7.7
1177591,0,0,6,BETU,PAP,,4.4
1177591,0,0,7,PICE,RUB,,3.0
1177591,1,0,1,TILI,AME,,45.3
1177591,1,0,2,BETU,ALL,,24.2
1177591,1,0,3,ACER,SAH,,23.9
1177591,1,0,4,FRAX,NIG,,6.6
1177611,0,0,1,ACER,RUB,,86.4
1177611,0,0,2,PRUN,SER,,8.2
1177611,0,0,3,QUER,MAC,,4.0
1177611,0,0,4,BETU,PAP,,1.3
1177611,0,1,1,ACER,RUB,,87.1
1177611,0,1,2,PRUN,SER,,7.3
1177611,0,1,3,QUER,MAC,,3.6
1177611,0,1,4,BETU,PAP,,2.0
1177611,0,2,1,ACER,RUB,,89.7
1177611,0,2,2,PRUN,SER,,6.4
1177611,0,2,3,QUER,MAC,,2.6
1177611,0,2,4,BETU,PAP,,1.3
1177616,0,0,1,LARI,LAR,,53.8
1177616,0,0,2,PICE,GLA,,36.2
1177616,0,0,3,ULMU,AME,,8.7
1177616,0,0,4,FRAX,PEN,,1.3
1177616,0,1,1,LARI,LAR,,45.8
1177616,0,1,2,PICE,GLA,,41.4
1177616,0,1,3,ULMU,AME,,10.7
1177616,0,1,4,FRAX,PEN,,2.1
1177616,0,2,1,PICE,GLA,,52.9
1177616,0,2,2,LARI,LAR,,27.3
1177616,0,2,3,ULMU,AME,,15.8
1177616,0,2,4,FRAX,PEN,,3.9
1183511,0,0,1,PICE,SPP,,69.3
1183511,0,0,2,POPU,TRE,,29.6
1183511,0,0,3,ABIE,LAS,,1.1
1183516,0,0,1,PICE,ENG,GLA,59.6
1183516,0,0,2,POPU,TRE,,33.5
1183516,0,0,3,ABIE,LAS,,6.9
1183601,0,0,1,PICE,GLA,,83.9
1183601,0,0,2,POPU,BAL,,16.1
1183726,0,0,1,PICE,GLA,,91.9
1183726,0,0,2,POPU,BAL,,8.1
1183746,0,0,1,POPU,TRE,,53.1
1183746,0,0,2,PINU,BAN,,26.7
1183746,0,0,3,PICE,GLA,,14.0
1183746,0,0,4,PICE,MAR,,6.1
1183781,0,0,1,POPU,TRE,,90.6
1183781,0,0,2,PICE,GLA,,9.4
1183821,0,0,1,POPU,TRE,,96.4
1183821,0,0,2,BETU,PAP,,3.6
1183821,0,1,1,POPU,TRE,,100.0
1183976,0,0,1,PICE,MAR,,100.0
1183991,0,0,1,PICE,MAR,,55.0
1183991,0,0,2,POPU,BAL,,26.6
1183991,0,0,3,PINU,BAN,,15.3
1183991,0,0,4,POPU,TRE,,3.1
1183991,0,1,1,PICE,MAR,,72.2
1183991,0,1,2,POPU,BAL,,18.2
1183991,0,1,3,PINU,BAN,,5.3
1183991,0,1,4,POPU,TRE,,4.4
1184081,0,0,1,PICE,MAR,,80.9
1184081,0,0,2,LARI,LAR,,19.1
1184106,0,0,1,PICE,MAR,,82.2
1184106,0,0,2,LARI,LAR,,17.8
1184106,0,1,1,PICE,MAR,,83.7
1184106,0,1,2,LARI,LAR,,16.3
1184196,0,0,1,PICE,MAR,,95.4
1184196,0,0,2,POPU,BAL,,4.6
1184291,0,0,1,PICE,MAR,,81.0
1184291,0,0,2,LARI,LAR,,19.0
1184291,0,1,1,PICE,MAR,,78.8
1184291,0,1,2,LARI,LAR,,21.2
1184361,0,0,1,ACER,RUB,,43.7
1184361,0,0,2,BETU,PAP,,34.3
1184361,0,0,3,ABIE,BAL,,21.9
1184361,0,1,1,BETU,PAP,,38.5
1184361,0,1,2,ACER,RUB,,32.5
1184361,0,1,3,ABIE,BAL,,14.6
1184361,0,1,4,PICE,MAR,,14.4
1184381,0,0,1,BETU,PAP,,100.0
1184381,0,1,1,POPU,TRE,,55.7
1184381,0,1,2,ABIE,BAL,,22.2
1184381,0,1,3,BETU,PAP,,22.1
1190376,0,0,1,PICE,SPP,,87.2
1190376,0,0,2,POPU,BAL,,12.8
1190456,0,0,1,PICE,ENG,GLA,86.1
1190456,0,0,2,ABIE,LAS,,11.4
1190456,0,0,3,PINU,CON,LAT,2.5
1190456,0,1,1,PICE,ENG,GLA,86.4
1190456,0,1,2,ABIE,LAS,,13.6
1190541,0,0,1,PINU,CON,,86.8
1190541,0,0,2,PICE,MAR,,11.0
1190541,0,0,3,POPU,TRE,,2.1
1190646,0,0,1,LARI,LAR,,64.9
1190646,0,0,2,PICE,MAR,,35.1
1190661,0,0,1,PICE,MAR,,79.8
1190661,0,0,2,LARI,LAR,,18.0
1190661,0,0,3,POPU,TRE,,2.2
1190661,1,0,1,PICE,MAR,,87.9
1190661,1,0,2,LARI,LAR,,12.1
1190861,0,0,1,PICE,MAR,,80.7
1190861,0,0,2,LARI,LAR,,10.9
1190861,0,0,3,PINU,BAN,,8.4
1190916,0,0,1,PINU,BAN,,49.7
1190916,0,0,2,LARI,LAR,,25.2
1190916,0,0,3,PICE,MAR,,25.2
1190916,0,1,1,LARI,LAR,,58.1
1190916,0,1,2,PICE,MAR,,41.9
1190951,0,0,1,PINU,BAN,,71.6
1190951,0,0,2,PICE,MAR,,28.4
1190971,0,0,1,SALI,PLA,,75.1
1190971,0,0,2,LARI,LAR,,24.9
1191041,0,0,1,PICE,MAR,,100.0
1191151,0,0,1,THUJ,OCC,,67.1
1191151,0,0,2,PICE,MAR,,21.1
1191151,0,0,3,LARI,LAR,,11.9
1191151,0,1,1,THUJ,OCC,,62.9
1191151,0,1,2,PICE,MAR,,22.4
1191151,0,1,3,LARI,LAR,,14.7
1191166,0,0,1,POPU,BAL,,36.9
1191166,0,0,2,ABIE,BAL,,35.9
1191166,0,0,3,POPU,TRE,,22.0
1191166,0,0,4,LARI,LAR,,3.8
1191166,0,0,5,PICE,MAR,,1.4
1191166,0,1,1,ABIE,BAL,,37.0
1191166,0,1,2,POPU,BAL,,32.3
1191166,0,1,3,POPU,TRE,,17.9
1191166,0,1,4,SALI,SPP,,6.9
1191166,0,1,5,LARI,LAR,,4.0
1191166,0,1,6,PICE,MAR,,1.9
1191171,0,0,1,THUJ,OCC,,58.9
1191171,0,0,2,PICE,MAR,,33.4
1191171,0,0,3,ABIE,BAL,,6.2
1191171,0,0,4,BETU,PAP,,1.5
1191171,1,0,1,ABIE,BAL,,41.9
1191171,1,0,2,PICE,MAR,,32.0
1191171,1,0,3,PICE,GLA,,12.8
1191171,1,0,4,BETU,PAP,,11.5
1191171,1,0,5,THUJ,OCC,,1.8
1191211,0,0,1,PICE,MAR,,60.4
1191211,0,0,2,PINU,BAN,,39.6
1191211,0,1,1,PICE,MAR,,63.4
1191211,0,1,2,PINU,BAN,,36.6
1191211,0,2,1,PICE,MAR,,69.7
1191211,0,2,2,PINU,BAN,,30.3
1191226,0,0,1,POPU,TRE,,53.1
1191226,0,0,2,BETU,PAP,,17.0
1191226,0,0,3,ABIE,BAL,,12.8
1191226,0,0,4,POPU,BAL,,7.9
1191226,0,0,5,PICE,MAR,,5.6
1191226,0,0,6,PICE,GLA,,3.6
1191226,0,1,1,POPU,TRE,,50.3
1191226,0,1,2,ABIE,BAL,,18.6
1191226,0,1,3,BETU,PAP,,15.8
1191226,0,1,4,POPU,BAL,,6.6
1191226,0,1,5,PICE,GLA,,4.4
1191226,0,1,6,PICE,MAR,,4.2
1191366,0,0,1,PINU,BAN,,88.6
1191366,0,0,2,LARI,LAR,,8.7
1191366,0,0,3,ULMU,AME,,2.7
1191366,0,1,1,PINU,BAN,,82.5
1191366,0,1,2,LARI,LAR,,13.3
1191366,0,1,3,ULMU,AME,,4.2
1197411,0,0,1,PICE,MAR,,100.0
1197546,0,0,1,POPU,TRE,,53.8
1197546,0,0,2,PINU,BAN,,32.6
1197546,0,0,3,PICE,MAR,,13.6
1197561,0,0,1,POPU,TRE,,62.7
1197561,0,0,2,PICE,MAR,,17.8
1197561,0,0,3,PICE,GLA,,12.6
1197561,0,0,4,PINU,BAN,,7.0
1197591,0,0,1,PINU,BAN,,81.2
1197591,0,0,2,PICE,MAR,,18.8
1197741,0,0,1,LARI,LAR,,78.7
1197741,0,0,2,PICE,MAR,,21.3
1197741,0,1,1,LARI,LAR,,84.5
1197741,0,1,2,PICE,MAR,,15.5
1197746,0,0,1,PICE,MAR,,100.0
1197751,0,0,1,LARI,LAR,,79.5
1197751,0,0,2,PICE,MAR,,20.5
1197751,0,1,1,LARI,LAR,,83.4
1197751,0,1,2,PICE,MAR,,16.6
1197761,0,0,1,PICE,MAR,,100.0
1197761,0,1,1,PICE,MAR,,100.0
1197766,0,0,1,LARI,LAR,,50.6
1197766,0,0,2,PICE,MAR,,40.9
1197766,0,0,3,BETU,PAP,PAP,8.5
1197766,0,1,1,LARI,LAR,,59.8
1197766,0,1,2,PICE,MAR,,37.9
1197766,0,1,3,BETU,PAP,,2.3
1197901,0,0,1,PICE,MAR,,100.0
1197901,0,1,1,PICE,MAR,,100.0
1197901,0,2,1,PICE,MAR,,100.0
1197951,0,0,1,PICE,MAR,,90.1
1197951,0,0,2,LARI,LAR,,9.9
1197951,0,1,1,PICE,MAR,,89.7
1197951,0,1,2,LARI,LAR,,10.3
1198036,0,0,1,PICE,MAR,,97.3
1198036,0,0,2,LARI,LAR,,2.7
1198036,0,1,1,PICE,MAR,,97.5
1198036,0,1,2,LARI,LAR,,2.5
1198046,0,0,1,LARI,LAR,,66.2
1198046,0,0,2,PICE,MAR,,12.8
1198046,0,0,3,POPU,BAL,,11.9
1198046,0,0,4,POPU,TRE,,6.7
1198046,0,0,5,ABIE,BAL,,2.4
1198046,0,1,1,LARI,LAR,,64.8
1198046,0,1,2,PICE,MAR,,13.3
1198046,0,1,3,POPU,BAL,,10.8
1198046,0,1,4,POPU,TRE,,8.0
1198046,0,1,5,ABIE,BAL,,3.1
1198051,0,0,1,PICE,MAR,,98.8
1198051,0,0,2,POPU,BAL,,1.2
1198051,0,1,1,PICE,MAR,,100.0
1198116,0,0,1,PICE,MAR,,84.8
1198116,0,0,2,PINU,BAN,,12.9
1198116,0,0,3,BETU,PAP,,2.3
1198116,0,1,1,PICE,MAR,,86.3
1198116,0,1,2,PINU,BAN,,11.6
1198116,0,1,3,BETU,PAP,,2.1
1198116,0,2,1,PICE,MAR,,87.4
1198116,0,2,2,PINU,BAN,,10.0
1198116,0,2,3,ABIE,BAL,,1.4
1198116,0,2,4,BETU,PAP,,1.1
1198121,0,0,1,PINU,BAN,,72.3
1198121,0,0,2,PICE,MAR,,9.1
1198121,0,0,3,PICE,GLA,,7.4
1198121,0,0,4,ABIE,BAL,,7.3
1198121,0,0,5,POPU,TRE,,2.6
1198121,0,0,6,BETU,PAP,,1.2
1198121,0,1,1,PINU,BAN,,64.4
1198121,0,1,2,ABIE,BAL,,12.2
1198121,0,1,3,PICE,MAR,,12.2
1198121,0,1,4,PICE,GLA,,9.3
1198121,0,1,5,BETU,PAP,,1.9
1198176,0,0,1,ABIE,BAL,,64.2
1198176,0,0,2,BETU,PAP,,16.3
1198176,0,0,3,PICE,GLA,,13.0
1198176,0,0,4,PICE,MAR,,6.6
1198176,1,0,1,PICE,MAR,,100.0
1198201,0,0,1,ACER,SAH,,36.1
1198201,0,0,2,POPU,GRA,,23.9
1198201,0,0,3,TILI,AME,,20.7
1198201,0,0,4,FAGU,GRA,,9.2
1198201,0,0,5,QUER,RUB,,5.1
1198201,0,0,6,BETU,PAP,,3.1
1198201,0,0,7,OSTR,VIR,,2.0
1198201,1,0,1,ABIE,BAL,,35.1
1198201,1,0,2,PICE,GLA,,27.4
1198201,1,0,3,ACER,SAH,,16.9
1198201,1,0,4,BETU,ALL,,13.3
1198201,1,0,5,ACER,RUB,,6.1
1198201,1,0,6,FAGU,GRA,,1.2
1198216,0,0,1,TILI,AME,,65.5
1198216,0,0,2,ULMU,AME,,29.3
1198216,0,0,3,ABIE,BAL,,5.2
1198216,0,1,1,TILI,AME,,55.2
1198216,0,1,2,ULMU,AME,,34.9
1198216,0,1,3,ABIE,BAL,,5.5
1198216,0,1,4,QUER,MAC,,2.5
1198216,0,1,5,THUJ,OCC,,1.8
1204221,0,0,1,PINU,CON,,50.2
1204221,0,0,2,PICE,ENG,GLA,49.8
1204221,0,1,1,PICE,ENG,GLA,97.2
1204221,0,1,2,PINU,CON,,2.8
1204261,0,0,1,PICE,MAR,,100.0
1204271,0,0,1,PINU,CON,LAT,93.3
1204271,0,0,2,PICE,GLA,,4.1
1204271,0,0,3,PICE,MAR,,2.6
1204276,0,0,1,POPU,TRE,,57.3
1204276,0,0,2,PICE,GLA,,42.7
1204281,0,0,1,POPU,TRE,,74.3
1204281,0,0,2,PICE,GLA,,19.2
1204281,0,0,3,PINU,CON,,6.5
1204331,0,0,1,POPU,BAL,,64.9
1204331,0,0,2,POPU,TRE,,32.2
1204331,0,0,3,PICE,GLA,,1.7
1204331,0,0,4,BETU,PAP,,1.2
1204411,0,0,1,PICE,MAR,,100.0
1204446,0,0,1,PICE,MAR,,100.0
1204606,0,0,1,PICE,MAR,,65.0
1204606,0,0,2,PINU,BAN,,35.0
1204606,0,1,1,PICE,MAR,,62.7
1204606,0,1,2,PINU,BAN,,37.3
1204621,0,0,1,PICE,MAR,,51.2
1204621,0,0,2,LARI,LAR,,48.8
1204741,0,0,1,POPU,TRE,,50.0
1204741,0,0,2,PICE,MAR,,26.3
1204741,0,0,3,PINU,BAN,,22.1
1204741,0,0,4,ABIE,BAL,,1.6
1204741,0,1,1,POPU,TRE,,49.0
1204741,0,1,2,PICE,MAR,,27.0
1204741,0,1,3,PINU,BAN,,22.0
1204741,0,1,4,ABIE,BAL,,1.9
1204936,0,0,1,PICE,MAR,,76.5
1204936,0,0,2,LARI,LAR,,23.5
1204936,0,1,1,PICE,MAR,,54.1
1204936,0,1,2,LARI,LAR,,45.9
1204941,0,0,1,POPU,TRE,,86.4
1204941,0,0,2,ABIE,BAL,,12.3
1204941,0,0,3,BETU,PAP,,1.3
1204941,0,1,1,POPU,TRE,,82.1
1204941,0,1,2,ABIE,BAL,,15.2
1204941,0,1,3,BETU,PAP,,1.6
1204941,0,1,4,PRUN,PEN,,1.2
1204981,0,0,1,THUJ,OCC,,80.3
1204981,0,0,2,PICE,MAR,,18.8
1204981,0,0,3,ABIE,BAL,,0.8
1204981,0,1,1,THUJ,OCC,,80.8
1204981,0,1,2,PICE,MAR,,18.0
1204981,0,1,3,ABIE,BAL,,1.2
1204996,0,0,1,THUJ,OCC,,82.5
1204996,0,0,2,PICE,GLA,,10.0
1204996,0,0,3,BETU,PAP,,4.1
1204996,0,0,4,PICE,MAR,,2.9
1204996,0,0,5,ABIE,BAL,,0.5
1204996,0,1,1,THUJ,OCC,,83.4
1204996,0,1,2,PICE,GLA,,9.6
1204996,0,1,3,PICE,MAR,,3.4
1204996,0,1,4,BETU,PAP,,2.7
1204996,0,1,5,ABIE,BAL,,0.8
1205011,0,0,1,THUJ,OCC,,58.5
1205011,0,0,2,BETU,PAP,,19.5
1205011,0,0,3,PICE,GLA,,17.0
1205011,0,0,4,ABIE,BAL,,3.3
1205011,0,0,5,PICE,MAR,,1.8
1205011,0,1,1,THUJ,OCC,,57.8
1205011,0,1,2,BETU,PAP,,19.5
1205011,0,1,3,PICE,GLA,,17.5
1205011,0,1,4,ABIE,BAL,,3.3
1205011,0,1,5,PICE,MAR,,1.9
1205011,0,2,1,THUJ,OCC,,58.3
1205011,0,2,2,BETU,PAP,,20.8
1205011,0,2,3,PICE,GLA,,17.1
1205011,0,2,4,PICE,MAR,,2.1
1205011,0,2,5,ABIE,BAL,,1.7
1205031,0,0,1,PICE,MAR,,85.1
1205031,0,0,2,ABIE,BAL,,5.8
1205031,0,0,3,ACER,RUB,,4.6
1205031,0,0,4,PINU,BAN,,4.4
1205031,0,1,1,PICE,MAR,,79.9
1205031,0,1,2,ABIE,BAL,,10.7
1205031,0,1,3,ACER,RUB,,4.9
1205031,0,1,4,PINU,BAN,,4.5
1205101,0,0,1,POPU,BAL,,100.0
1205101,0,1,1,POPU,BAL,,100.0
1205116,0,0,1,THUJ,OCC,,82.5
1205116,0,0,2,FRAX,PEN,,16.7
1205116,0,0,3,ULMU,AME,,0.9
1205116,0,1,1,THUJ,OCC,,77.6
1205116,0,1,2,FRAX,PEN,,19.8
1205116,0,1,3,ULMU,AME,,1.4
1205116,0,1,4,RHAM,CAT,,1.2
1205126,0,0,1,THUJ,OCC,,55.8
1205126,0,0,2,FRAX,NIG,,21.2
1205126,0,0,3,POPU,TRE,,14.9
1205126,0,0,4,ULMU,AME,,8.0
1205126,0,1,1,THUJ,OCC,,54.7
1205126,0,1,2,FRAX,NIG,,26.5
1205126,0,1,3,POPU,TRE,,11.7
1205126,0,1,4,ULMU,AME,,7.1
1205131,0,0,1,PINU,RES,,72.0
1205131,0,0,2,PICE,GLA,,25.3
1205131,0,0,3,ULMU,AME,,1.9
1205131,0,0,4,BETU,PAP,,0.7
1205131,0,1,1,PINU,RES,,71.7
1205131,0,1,2,PICE,GLA,,23.4
1205131,0,1,3,ULMU,AME,,3.3
1205131,0,1,4,ACER,RUB,,0.8
1205131,0,1,5,BETU,PAP,,0.7
1205131,0,2,1,PINU,RES,,70.7
1205131,0,2,2,PICE,GLA,,22.1
1205131,0,2,3,ACER,RUB,,2.6
1205131,0,2,4,ULMU,AME,,2.6
1205131,0,2,5,BETU,PAP,,1.5
1205131,0,2,6,FRAX,PEN,,0.5
1211016,0,0,1,ABIE,LAS,,100.0
1211056,0,0,1,ABIE,LAS,,98.4
1211056,0,0,2,PICE,ENG,,1.6
1211056,0,1,1,ABIE,LAS,,97.8
1211056,0,1,2,PICE,ENG,,2.2
1211116,0,0,1,PICE,ENG,,64.1
1211116,0,0,2,ABIE,LAS,,35.9
1211116,0,1,1,PICE,ENG,,61.5
1211116,0,1,2,ABIE,LAS,,38.5
1211291,0,0,1,PICE,GLA,,66.5
1211291,0,0,2,ABIE,BAL,,29.4
1211291,0,0,3,POPU,BAL,,2.2
1211291,0,0,4,BETU,PAP,,2.0
1211411,0,0,1,PICE,MAR,,100.0
1211411,0,1,1,PICE,MAR,,85.4
1211411,0,1,2,LARI,LAR,,12.3
1211411,0,1,3,PINU,BAN,,1.3
1211411,0,1,4,POPU,TRE,,1.0
1211476,0,0,1,PICE,MAR,,80.5
1211476,0,0,2,POPU,BAL,,8.3
1211476,0,0,3,LARI,LAR,,6.0
1211476,0,0,4,POPU,TRE,,5.2
1211486,0,0,1,PICE,MAR,,83.0
1211486,0,0,2,LARI,LAR,,17.0
1211511,0,0,1,PICE,MAR,,100.0
1211511,0,1,1,PICE,MAR,,77.7
1211511,0,1,2,POPU,BAL,,22.3
1211561,0,0,1,PICE,MAR,,100.0
1211561,0,1,1,PICE,MAR,,100.0
1211646,0,0,1,PICE,MAR,,65.2
1211646,0,0,2,POPU,TRE,,18.3
1211646,0,0,3,BETU,PAP,,16.5
1211646,0,1,1,PICE,MAR,,64.3
1211646,0,1,2,POPU,TRE,,18.9
1211646,0,1,3,BETU,PAP,,16.0
1211646,0,1,4,ABIE,BAL,,0.8
1211701,0,0,1,PICE,MAR,,79.1
1211701,0,0,2,LARI,LAR,,20.9
1211701,0,1,1,PICE,MAR,,79.0
1211701,0,1,2,LARI,LAR,,21.0
1211701,0,2,1,PICE,MAR,,75.2
1211701,0,2,2,LARI,LAR,,24.8
1211801,0,1,1,POPU,TRE,,100.0
1211836,0,0,1,PICE,MAR,,94.9
1211836,0,0,2,LARI,LAR,,5.1
1211836,0,1,1,PICE,MAR,,94.0
1211836,0,1,2,LARI,LAR,,6.0
1211886,0,0,1,LARI,LAR,,65.2
1211886,0,0,2,PICE,GLA,,34.8
1211886,0,1,1,LARI,LAR,,63.8
1211886,0,1,2,PICE,GLA,,36.2
1211906,0,0,1,PINU,RES,,42.3
1211906,0,0,2,PINU,STR,,38.0
1211906,0,0,3,PICE,MAR,,7.7
1211906,0,0,4,THUJ,OCC,,6.8
1211906,0,0,5,ABIE,BAL,,5.1
1211906,0,1,1,PINU,STR,,43.2
1211906,0,1,2,PINU,RES,,32.1
1211906,0,1,3,PICE,MAR,,8.4
1211906,0,1,4,ABIE,BAL,,8.2
1211906,0,1,5,THUJ,OCC,,8.1
1211906,0,2,1,PINU,STR,,44.8
1211906,0,2,2,PINU,RES,,32.3
1211906,0,2,3,THUJ,OCC,,8.4
1211906,0,2,4,ABIE,BAL,,8.3
1211906,0,2,5,PICE,MAR,,6.2
1211926,0,0,1,PICE,MAR,,66.3
1211926,0,0,2,BETU,PAP,,33.7
1211926,0,1,1,PICE,MAR,,69.3
1211926,0,1,2,BETU,PAP,,30.7
1211936,0,0,1,ACER,SAH,,55.8
1211936,0,0,2,TSUG,CAN,,42.0
1211936,0,0,3,ACER,RUB,,2.2
1211936,1,0,1,BETU,ALL,,31.5
1211936,1,0,2,BETU,PAP,,28.9
1211936,1,0,3,TSUG,CAN,,28.7
1211936,1,0,4,PICE,GLA,,6.4
1211936,1,0,5,ACER,RUB,,4.6
1211951,0,0,1,PINU,STR,,58.9
1211951,0,0,2,ABIE,BAL,,21.1
1211951,0,0,3,PICE,MAR,,10.6
1211951,0,0,4,PINU,RES,,7.2
1211951,0,0,5,ACER,RUB,,2.1
1211951,0,1,1,PINU,STR,,64.2
1211951,0,1,2,ABIE,BAL,,22.5
1211951,0,1,3,PINU,RES,,9.0
1211951,0,1,4,PICE,MAR,,4.2
1211961,0,0,1,THUJ,OCC,,25.8
1211961,0,0,2,TSUG,CAN,,20.5
1211961,0,0,3,ABIE,BAL,,13.2
1211961,0,0,4,PICE,MAR,,11.6
1211961,0,0,5,ACER,RUB,,9.6
1211961,0,0,6,PICE,GLA,,8.9
1211961,0,0,7,PINU,STR,,8.6
1211961,0,0,8,BETU,ALL,,1.1
1211961,0,0,9,BETU,PAP,,0.8
1211961,0,1,1,THUJ,OCC,,29.1
1211961,0,1,2,TSUG,CAN,,22.8
1211961,0,1,3,PINU,STR,,11.6
1211961,0,1,4,ACER,RUB,,10.9
1211961,0,1,5,PICE,GLA,,10.1
1211961,0,1,6,PICE,MAR,,6.9
1211961,0,1,7,ABIE,BAL,,6.0
1211961,0,1,8,BETU,ALL,,1.7
1211961,0,1,9,BETU,PAP,,0.9
1211966,0,0,1,TSUG,CAN,,49.5
1211966,0,0,2,PINU,STR,,26.2
1211966,0,0,3,ACER,RUB,,12.2
1211966,0,0,4,QUER,RUB,,4.4
1211966,0,0,5,POPU,GRA,,2.6
1211966,0,0,6,BETU,PAP,,2.4
1211966,0,0,7,BETU,ALL,,1.9
1211966,0,0,8,ACER,SAH,,0.9
1211966,0,1,1,TSUG,CAN,,49.7
1211966,0,1,2,PINU,STR,,28.3
1211966,0,1,3,ACER,RUB,,13.6
1211966,0,1,4,QUER,RUB,,4.5
1211966,0,1,5,POPU,GRA,,3.1
1211966,0,1,6,ACER,SAH,,0.8
1211996,0,0,1,THUJ,OCC,,47.3
1211996,0,0,2,PICE,GLA,,23.8
1211996,0,0,3,PINU,STR,,14.7
1211996,0,0,4,BETU,PAP,,10.6
1211996,0,0,5,ABIE,BAL,,3.5
1211996,0,1,1,THUJ,OCC,,44.4
1211996,0,1,2,PICE,GLA,,23.5
1211996,0,1,3,PINU,STR,,17.6
1211996,0,1,4,BETU,PAP,,10.8
1211996,0,1,5,ABIE,BAL,,3.7
1212006,0,0,1,FRAX,PEN,,50.2
1212006,0,0,2,POPU,BAL,,49.8
1212006,0,1,1,FRAX,PEN,,73.7
1212006,0,1,2,TILI,AME,,26.3
1212006,0,2,1,FRAX,PEN,,57.5
1212006,0,2,2,TILI,AME,,29.2
1212006,0,2,3,FRAX,NIG,,10.3
1212006,0,2,4,ULMU,AME,,3.0
1217986,0,0,1,ABIE,LAS,,89.4
1217986,0,0,2,PINU,CON,LAT,9.8
1217986,0,0,3,PICE,ENG,GLA,0.8
1217986,0,1,1,ABIE,LAS,,97.5
1217986,0,1,2,PICE,ENG,GLA,1.3
1217986,0,1,3,PINU,CON,,1.3
1217991,0,0,1,ABIE,LAS,,82.7
1217991,0,0,2,PICE,ENG,GLA,11.8
1217991,0,0,3,PINU,CON,LAT,5.4
1217991,0,1,1,ABIE,LAS,,87.2
1217991,0,1,2,PICE,ENG,GLA,12.8
1217996,0,0,1,PICE,GLA,,98.7
1217996,0,0,2,ABIE,LAS,,1.3
1217996,0,1,1,PICE,GLA,,98.3
1217996,0,1,2,ABIE,LAS,,1.7
1218066,0,0,1,PICE,MAR,,92.1
1218066,0,0,2,LARI,LAR,,7.9
1218151,0,0,1,POPU,TRE,,89.2
1218151,0,0,2,PICE,GLA,,10.8
1218186,0,0,1,POPU,BAL,,92.4
1218186,0,0,2,BETU,PAP,,7.6
1218376,0,0,1,PICE,MAR,,82.7
1218376,0,0,2,LARI,LAR,,17.3
1218376,0,1,1,PICE,MAR,,81.9
1218376,0,1,2,LARI,LAR,,18.1
1218396,0,0,1,PICE,MAR,,87.1
1218396,0,0,2,POPU,TRE,,12.9
1218396,0,1,1,PICE,MAR,,83.0
1218396,0,1,2,POPU,TRE,,17.0
1218516,0,0,1,PICE,MAR,,100.0
1218516,0,1,1,PICE,MAR,,100.0
1218546,0,0,1,PICE,MAR,,100.0
1218546,0,1,1,PICE,MAR,,97.8
1218546,0,1,2,BETU,PAP,,2.2
1218651,0,0,1,THUJ,OCC,,48.1
1218651,0,0,2,PICE,GLA,,32.3
1218651,0,0,3,PICE,MAR,,15.3
1218651,0,0,4,ABIE,BAL,,2.8
1218651,0,0,5,BETU,PAP,,1.5
1218651,0,1,1,THUJ,OCC,,51.8
1218651,0,1,2,PICE,GLA,,30.4
1218651,0,1,3,PICE,MAR,,15.6
1218651,0,1,4,BETU,PAP,,1.6
1218651,0,1,5,ABIE,BAL,,0.6
1218746,0,0,1,THUJ,OCC,,74.6
1218746,0,0,2,LARI,LAR,,21.4
1218746,0,0,3,PICE,MAR,,3.9
1218746,0,1,1,THUJ,OCC,,91.1
1218746,0,1,2,PICE,MAR,,4.8
1218746,0,1,3,LARI,LAR,,4.1
1218776,0,0,1,PINU,BAN,,94.6
1218776,0,0,2,PICE,MAR,,2.6
1218776,0,0,3,BETU,PAP,,1.2
1218776,0,0,4,PICE,GLA,,1.1
1218776,0,0,5,ABIE,BAL,,0.5
1218776,0,1,1,PINU,BAN,,87.6
1218776,0,1,2,PICE,MAR,,6.7
1218776,0,1,3,ABIE,BAL,,2.3
1218776,0,1,4,BETU,PAP,,2.0
1218776,0,1,5,PICE,GLA,,1.5
1218801,0,0,1,THUJ,OCC,,88.3
