nfi_plot,loc_id,meas_date,meas_num,quadrant,tree_num,site_type,bore_dob,bore_ht,suit_ht,suit_age,field_age,pro_code,core_length,dtp,core_rings,lab_method,lab_age,confidence,mount_ref,age_corr_years,age_total
1321206,0,2014-JUL-27,1,SW,18,T ,31.1,1.3,Y,Y,-1,NA,11.0373,3.0927,119,C,136,4,B153-044_M01353-4A,24,160
1321206,0,2014-JUL-27,1,SE,19,S ,31.4,1.3,Y,Y,60,ROT,10.2711,1.6000,109,B,124,4,B153-045_M01353-5A,6,130
1321206,0,2014-JUL-27,1,SE,23,L ,37.5,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,B153-046_M01354-2A,24,158
1321206,0,2014-JUL-27,1,NW,35,L ,35.1,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,B153-047_M01354-3A,24,162
1321236,0,2003-JUL-14,0,NR,325,U ,18.1,1.3,N,Y,22,NA,7.3000,1.4000,18,U,22,2,T1321236-325,9,31
1321236,0,2003-JUL-14,0,NR,326,U ,-1.0,-1.0,M,M,-1,NA,-1.0000,-1.0000,-1,U,21,-1,lab_age = BC microscope ring count,9,30
1321236,0,2003-JUL-14,0,NR,337,U ,-1.0,-1.0,M,M,-1,NA,-1.0000,-1.0000,-1,U,23,-1,lab_age = BC microscope ring count,9,32
1321236,0,2003-JUL-14,0,NR,342,U ,17.7,1.3,N,Y,24,NA,7.1000,0.7000,20,U,21,2,T1321236-342,9,30
1321236,0,2003-JUL-14,0,NR,349,U ,18.2,1.3,Y,Y,25,NA,7.7000,0.4000,22,U,24,2,T1321236-349,9,33
1321236,0,2003-JUL-14,0,NR,356,T ,21.0,1.3,M,M,26,NA,10.0000,0.2000,23,U,23,2,T1321236-356,9,32
1321236,0,2003-JUL-14,0,NR,358,U ,21.3,1.2,N,Y,23,NA,9.2000,0.7000,22,U,23,2,T1321236-358,8,31
1321236,0,2014-AUG-18,1,NE,326,L ,25.5,1.3,N,Y,32,NA,11.4844,0.3000,30,B,31,1,B153-048_M01354-3B,9,40
1321236,0,2014-AUG-18,1,SE,337,L ,25.5,1.3,Y,Y,34,NA,11.5884,0.0000,34,A,34,1,B153-049_M01354-4A,9,43
1321236,0,2014-AUG-18,1,SW,349,L ,26.0,1.3,Y,Y,-1,NA,12.9158,0.0000,34,A,34,1,B153-050_M01354-4B,9,43
1321236,0,2014-AUG-18,1,NW,356,TL,28.7,1.3,Y,Y,-1,NA,13.3854,0.0000,34,A,34,1,B153-051_M01355-1A,9,43
1321306,0,2006-SEP-03,0,NR,1,U ,16.3,1.3,Y,Y,95,NA,7.2000,0.0000,96,A,96,1,M00595-2A,18,114
1321306,0,2006-SEP-03,0,NR,3,U ,19.1,1.3,Y,Y,47,NA,7.1000,0.0000,46,A,46,1,M00595-4A,10,56
1321306,0,2006-SEP-03,0,NR,4,U ,15.0,1.3,Y,Y,47,NR,6.2000,0.6000,43,B,47,3,M00595-3C,10,57
1321306,0,2006-SEP-03,0,NR,8,U ,15.9,1.3,Y,Y,25,NR,6.8000,0.9000,25,B,31,3,M00598-2A,16,47
1321306,0,2006-SEP-03,0,NR,9,U ,18.6,1.3,Y,Y,58,NA,7.4000,0.0000,98,A,98,1,M00600-4B,5,103
1321306,1,2007-JUL-05,0,OP,9101,L ,16.6,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,45,-1,M,10,55
1321306,1,2007-JUL-05,0,OP,9102,L ,14.3,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,34,-1,M,10,44
1321306,1,2007-JUL-05,0,OP,9103,L ,19.7,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,50,-1,M,10,60
1321306,1,2007-JUL-05,0,OP,9104,T ,19.2,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,99,-1,M,18,117
1321306,1,2007-JUL-05,0,OP,9105,L ,19.2,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,96,-1,M,18,114
1321321,0,2011-JUL-09,0,OP,9101,T ,64.8,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,92,-1,M,5,97
1321321,0,2011-JUL-09,0,OP,9102,S ,58.2,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,99,-1,M,5,104
1321321,0,2011-JUL-09,0,OP,9103,L ,16.6,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,29,-1,M,5,34
1321321,0,2011-JUL-09,0,OP,9104,L ,17.2,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,51,-1,M,20,71
1321321,0,2011-JUL-09,0,OP,9105,S ,25.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,63,-1,M,20,83
1321321,0,2011-JUL-09,0,OP,9106,L ,22.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,26,-1,M,10,36
1321321,0,2011-JUL-09,0,OP,9107,L ,21.7,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,67,-1,M,18,85
1321341,0,2006-SEP-01,0,NR,3,U ,17.4,1.3,Y,Y,31,NR,7.2000,0.6000,28,B,30,3,M00602-2B,5,35
1321341,0,2006-SEP-01,0,NR,4,U ,16.3,1.3,Y,Y,37,NA,7.1000,0.0000,34,A,34,1,M00602-3A,5,39
1321341,0,2006-SEP-01,0,NR,15,U ,14.0,1.3,Y,Y,29,NA,5.8000,0.0000,32,A,32,1,M00599-2B,5,37
1321341,0,2006-SEP-01,0,NR,19,U ,18.5,1.3,Y,Y,33,NA,8.2000,0.0000,33,A,33,1,M00599-2A,5,38
1321341,0,2006-SEP-01,0,NR,21,U ,32.6,1.3,Y,N,-1,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,5,-1
1321341,0,2006-SEP-01,0,NR,26,U ,10.8,1.3,Y,Y,26,NR,5.1000,0.4000,26,B,29,2,M00596-3B,5,34
1321341,0,2006-SEP-01,0,NR,27,U ,10.5,1.3,Y,Y,13,NA,4.4000,0.0000,14,A,14,1,M00598-5C,16,30
1321341,0,2006-SEP-01,0,NR,29,U ,16.9,1.3,Y,Y,30,NR,6.0000,1.0000,30,B,35,3,M00596-3A,5,40
1321341,0,2006-SEP-01,0,NR,31,U ,24.7,1.3,Y,Y,34,NR,10.7000,1.2000,31,B,36,4,M00602-1B,5,41
1321341,0,2006-SEP-01,0,NR,33,U ,17.5,1.3,Y,Y,17,NR,5.9000,0.5000,16,B,17,2,M00599-1A,16,33
1321341,1,2013-JUL-07,0,OP,9101,T ,48.5,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,72,-1,M,5,77
1321341,1,2013-JUL-07,0,OP,9102,L ,19.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,41,-1,M,5,46
1321341,1,2013-JUL-07,0,OP,9103,L ,28.3,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,42,-1,M,5,47
1321341,1,2013-JUL-07,0,OP,9104,L ,20.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,41,-1,M,5,46
1321341,1,2013-JUL-07,0,OP,9105,L ,32.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,67,-1,M,5,72
1321341,1,2013-JUL-07,0,OP,9106,S ,24.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,24,-1,M,16,40
1321341,1,2013-JUL-07,0,OP,9107,S ,27.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,20,-1,M,16,36
1321341,1,2013-JUL-07,0,OP,9108,S ,13.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,16,-1,M,16,32
1321341,1,2013-JUL-07,0,OP,9109,S ,13.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,22,-1,M,16,38
1321581,0,2003-SEP-05,0,NR,5,U ,37.6,1.3,Y,Y,97,NA,12.8000,1.2000,106,U,111,2,M,4,115
1321581,0,2003-SEP-05,0,NR,14,U ,13.9,1.3,N,Y,35,NA,5.9000,0.7000,34,U,38,2,M,4,42
1321581,0,2003-SEP-05,0,NR,18,U ,14.1,1.3,N,Y,59,NA,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,4,63
1321581,0,2003-SEP-05,0,NR,23,U ,40.9,1.3,Y,N,-1,ROT,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,-1
1321581,0,2013-AUG-26,1,NW,5,U ,39.2,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,4,125
1321581,0,2013-AUG-26,1,NW,9,S ,13.6,1.3,Y,Y,41,NA,-1.0000,-1.0000,-1,U,-1,-1,M,4,45
1321581,0,2013-AUG-26,1,NE,14,U ,19.5,1.3,N,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,4,52
1321581,0,2013-AUG-26,1,SW,18,S ,16.2,1.3,N,Y,42,NA,-1.0000,-1.0000,-1,U,-1,-1,M,4,46
1321581,0,2013-AUG-26,1,SW,23,U ,41.0,1.3,Y,N,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,4,-1
1321581,0,2013-AUG-26,1,SW,802,S ,16.8,1.3,Y,Y,30,NA,7.2000,0.0000,49,A,49,2,M01048-5B,4,53
1321586,0,2003-JUN-03,0,NR,13,U ,12.1,1.3,Y,Y,30,NR,5.5000,0.8000,46,U,48,2,M,5,53
1321586,0,2003-JUN-03,0,NR,20,U ,20.6,1.3,Y,Y,41,NR,10.0000,0.3000,39,U,40,2,T1321586-020,8,48
1321586,0,2003-JUN-03,0,NR,27,U ,18.2,1.3,Y,Y,27,NA,7.1000,0.0000,45,U,45,1,T1321586-027,5,50
1321586,0,2003-JUN-03,0,NR,30,U ,18.8,1.3,Y,Y,33,NR,9.0000,0.3000,60,U,61,2,T1321586-033,5,66
1321586,0,2003-JUN-03,0,NR,88,U ,38.6,1.3,Y,Y,51,NR,14.7000,2.5000,27,U,27,3,T1321586-088,8,35
1321586,0,2003-JUN-03,0,NR,118,U ,12.8,1.3,Y,Y,37,NR,4.8000,0.2000,47,U,48,2,T1321586-118,5,53
1321586,0,2003-JUN-03,0,NR,9059,U ,15.7,1.3,Y,Y,36,NR,5.6000,0.6000,44,U,48,2,T1321586-059,5,53
1321586,0,2008-JUN-23,1,NE,13,O ,12.2,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,58
1321586,0,2008-JUN-23,1,NE,20,S ,22.3,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,8,53
1321586,0,2008-JUN-23,1,NE,27,L ,19.5,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,55
1321586,0,2008-JUN-23,1,SE,30,L ,19.6,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,71
1321586,0,2008-JUN-23,1,NW,88,S ,41.7,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,8,40
1321586,0,2008-JUN-23,1,NW,118,L ,13.9,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,58
1321586,0,2008-JUN-23,1,SW,9059,L ,16.7,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,58
1321586,0,2018-AUG-02,2,NE,20,T ,26.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,T1321586-020,8,63
1321586,0,2018-AUG-02,2,NE,27,L ,21.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,T1321586-027,5,65
1321586,0,2018-AUG-02,2,SE,30,L ,21.7,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,T1321586-033,5,81
1321586,0,2018-AUG-02,2,NW,105,S ,11.3,1.3,Y,Y,49,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,8,57
1321586,0,2018-AUG-02,2,NW,118,L ,16.0,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,T1321586-118,5,68
1321586,0,2018-AUG-02,2,SW,9059,L ,17.2,1.3,Y,Y,-8,NR,-1.0000,-1.0000,-1,U,-1,-1,T1321586-059,5,68
1321686,0,2003-JUN-03,0,NR,8001,U ,4.9,1.3,M,M,9,NR,2.0000,0.2000,8,U,8,2,T1321686-NA1,5,13
1321686,0,2003-JUN-03,0,NR,8002,U ,4.9,1.3,M,M,11,NR,2.2000,0.0000,11,U,11,1,T1321686-NA2,5,16
1321686,0,2003-JUN-03,0,NR,8003,U ,4.1,1.3,M,M,11,NR,2.0000,0.0000,9,U,9,1,T1321686-NA3,5,14
1321686,0,2003-JUN-03,0,NR,8004,U ,3.6,1.3,M,M,10,NR,1.7000,0.0000,11,U,11,1,T1321686-NA4,5,16
1321711,0,2004-AUG-04,0,OP,9001,U ,11.7,1.3,Y,Y,24,NA,4.9970,0.0000,24,A,24,1,T1321711-001,5,29
1321711,0,2004-AUG-04,0,OP,9002,U ,14.9,1.3,Y,Y,23,NA,7.0930,0.4000,24,B,24,2,T1321711-002,5,29
1321711,0,2004-AUG-04,0,OP,9003,U ,17.1,1.3,Y,Y,17,NA,5.8550,0.8000,23,B,24,2,T1321711-003,5,29
1321711,0,2016-JUL-26,1,OP,9051,L ,20.1,1.3,Y,Y,33,NA,8.6412,0.0000,36,A,36,1,M01565-1A,5,41
1321711,0,2016-JUL-26,1,OP,9052,T ,22.6,1.3,Y,Y,33,NA,10.5168,0.0000,34,A,34,1,M01565-1B,5,39
1321711,0,2016-JUL-26,1,OP,9110,L ,21.4,1.3,Y,Y,35,NA,10.1334,0.0000,37,A,37,1,M01565-2A,5,42
1321711,0,2016-JUL-26,1,OP,9115,L ,19.1,1.3,Y,Y,35,NA,8.4906,0.0000,36,A,36,1,M01565-2B,5,41
1321751,0,2004-AUG-31,0,OP,8002,U ,2.8,1.3,Y,Y,10,NA,1.1221,0.0000,9,A,9,1,T1321751-002,9,18
1321751,0,2004-AUG-31,0,OP,8003,U ,4.1,1.3,Y,Y,10,NA,1.7347,0.0000,9,A,9,1,T1321751-003,9,18
1321751,0,2004-AUG-31,0,OP,9001,U ,11.5,1.3,Y,Y,32,NA,5.5850,0.0000,17,A,17,1,T1321751-001,9,26
1321751,0,2016-AUG-03,1,OP,8012,L ,7.8,1.3,Y,Y,20,NA,3.4181,0.0000,20,A,20,1,M01566-1A,9,29
1321751,0,2016-AUG-03,1,OP,8013,L ,8.5,1.3,Y,Y,24,NA,3.9803,0.0000,24,A,24,1,M01566-1B,9,33
1321751,0,2016-AUG-03,1,OP,8019,L ,8.7,1.3,Y,Y,30,NA,3.5182,0.1000,29,B,30,1,M01566-1C,9,39
1321751,0,2016-AUG-03,1,OP,9020,T ,17.9,1.3,Y,Y,20,NA,7.8872,0.4000,20,B,21,1,M01566-1D,9,30
1321791,0,2006-AUG-15,0,OP,9001,U ,25.9,1.3,Y,Y,49,NA,-1.0000,-1.0000,-1,U,-1,-1,M,7,56
1321791,0,2006-AUG-15,0,OP,9002,U ,29.5,1.3,Y,Y,57,NA,-1.0000,-1.0000,-1,U,-1,-1,M,7,64
1321791,0,2006-AUG-15,0,OP,9003,U ,15.6,1.3,Y,Y,51,NA,-1.0000,-1.0000,-1,U,-1,-1,M,7,58
1321791,0,2006-AUG-15,0,OP,9004,U ,12.6,1.3,Y,Y,48,NA,-1.0000,-1.0000,-1,U,-1,-1,M,7,55
1321791,0,2006-AUG-15,0,OP,9005,U ,19.1,1.3,Y,Y,55,NA,-1.0000,-1.0000,-1,U,-1,-1,M,7,62
1321791,0,2006-AUG-15,0,OP,9006,U ,19.9,1.3,Y,Y,54,NA,-1.0000,-1.0000,-1,U,-1,-1,M,7,61
1321791,0,2017-SEP-05,1,OP,9005,T ,36.8,1.3,Y,Y,69,NA,19.8670,0.0000,73,A,73,1,M01620-2A,7,80
1321791,0,2017-SEP-05,1,OP,9018,L ,30.0,1.3,Y,Y,66,NA,13.3509,0.4000,72,B,74,1,M01621-1A,7,81
1321791,0,2017-SEP-05,1,OP,9020,L ,35.1,1.3,Y,Y,67,NA,18.3253,0.0000,71,A,71,1,M01621-2A,7,78
1321791,0,2017-SEP-05,1,OP,9030,L ,33.1,1.3,Y,Y,79,NA,15.8607,0.0000,77,A,77,1,M01622-1A,7,84
1327976,0,2004-JUL-02,0,NR,274,U ,35.4,1.3,N,Y,165,NA,19.2000,0.0000,164,U,164,1,T1327976-274,14,178
1327976,0,2004-JUL-02,0,NR,275,U ,56.9,1.3,Y,Y,205,NA,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,12,217
1327976,0,2004-JUL-02,0,NR,282,U ,41.9,1.3,N,Y,204,NA,20.3000,0.3000,204,U,206,2,T1327976-282,12,218
1327976,0,2004-JUL-02,0,NR,417,U ,55.7,1.3,N,Y,201,NA,22.4000,2.0000,199,U,214,2,T1327976-417,12,226
1327976,0,2004-JUL-02,0,NR,453,U ,21.2,1.3,N,Y,114,NA,6.5000,1.0000,129,U,135,2,T1327976-453,14,149
1327976,0,2004-JUL-02,0,NR,457,T ,44.0,1.3,M,M,182,NA,22.2000,0.8000,178,U,185,2,T1327976-457,12,197
1327976,0,2017-AUG-14,1,NE,275,TL,58.3,1.3,N,Y,-1,NA,21.6328,4.6022,201,C,227,5,B176-031_M01590_2A,12,239
1327976,0,2017-AUG-14,1,SE,282,L ,41.5,1.3,N,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,12,231
1327976,0,2017-AUG-14,1,SW,417,L ,56.2,1.3,N,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,12,239
1327976,0,2017-AUG-14,1,NW,457,L ,45.5,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,12,210
1328041,0,2003-SEP-04,0,NR,403,T ,35.7,1.3,M,M,190,NA,8.6000,7.3000,178,U,329,4,T1328041-403,7,336
1328041,0,2003-SEP-04,0,NR,405,U ,14.5,1.3,Y,Y,59,NA,5.6000,0.3000,54,U,57,2,T1328041-405,15,72
1328041,0,2003-SEP-04,0,NR,414,U ,37.7,1.3,Y,Y,192,NA,10.4000,0.7000,46,U,49,2,T1328041-414,7,56
1328041,0,2003-SEP-04,0,NR,430,U ,35.5,1.3,Y,Y,180,NA,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,7,187
1328041,0,2003-SEP-04,0,NR,434,U ,24.8,1.3,N,Y,187,NA,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,15,202
1328041,0,2003-SEP-04,0,NR,442,U ,-1.0,-1.0,M,M,-1,NA,-1.0000,-1.0000,-1,U,54,-1,lab_age = BC microscope ring count,15,69
1328041,0,2003-SEP-04,0,NR,446,U ,-1.0,-1.0,M,M,-1,NA,-1.0000,-1.0000,-1,U,52,-1,lab_age = BC microscope ring count,15,67
1328041,0,2003-SEP-04,0,NR,448,U ,24.4,1.3,N,Y,53,NA,10.5000,0.8000,49,U,51,2,T1328041-448,15,66
1328041,0,2003-SEP-04,0,NR,455,U ,34.7,1.3,Y,Y,194,NA,14.8000,0.0000,196,U,196,1,T1328041-455,7,203
1328041,0,2003-SEP-04,0,NR,461,U ,35.5,1.3,N,Y,195,NA,16.4000,0.0000,191,U,191,4,T1328041-461,7,198
1328041,0,2003-SEP-04,0,NR,476,U ,18.7,1.3,Y,Y,56,NA,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,15,71
1328041,0,2003-SEP-04,0,NR,481,U ,-1.0,-1.0,M,M,-1,NA,-1.0000,-1.0000,-1,U,56,-1,lab_age = BC microscope ring count,15,71
1328041,0,2017-JUL-15,1,SE,442,L ,24.4,1.3,Y,Y,68,NA,10.2469,0.0000,69,A,69,1,B176-032_M01590_3A,15,84
1328041,0,2017-JUL-15,1,SW,446,L ,19.0,1.3,Y,Y,66,NA,8.2820,0.0000,66,A,66,1,B176-033_M01590_3B,15,81
1328041,0,2017-JUL-15,1,NW,721,L ,22.1,1.3,N,Y,70,NA,9.4062,0.0000,70,A,70,1,B176-034_M01590_4A,15,85
1328066,0,2001-JUN-24,0,NR,78,U ,14.2,1.3,N,Y,49,NA,-1.0000,0.0000,51,U,51,-1,Lab analysis not completed,19,70
1328066,0,2014-AUG-12,1,SE,56,TL,11.7,1.3,Y,Y,20,NA,5.2751,0.0000,20,A,20,1,B153-052_M01355-2A,19,39
1328066,0,2014-AUG-12,1,NE,702,L ,12.7,1.3,Y,Y,21,NA,5.8994,0.0000,21,A,21,1,B153-053_M01355-2B,19,40
1328066,0,2014-AUG-12,1,NE,705,S ,11.8,1.3,N,Y,22,NA,5.4196,0.0000,23,A,23,1,B153-054_M01355-3A,9,32
1328066,0,2014-AUG-12,1,SE,715,S ,9.1,1.3,Y,Y,21,NA,3.7839,0.0000,24,A,24,1,B153-055_M01355-3B,9,33
1328066,0,2014-AUG-12,1,SW,732,L ,13.8,1.3,Y,Y,23,NA,6.8925,0.0000,23,A,23,1,B153-056_M01355-4A,19,42
1328066,0,2014-AUG-12,1,NW,755,S ,10.3,1.3,Y,Y,23,NA,4.6086,0.0000,25,A,25,1,B153-057_M01355-4B,9,34
1328086,0,2002-AUG-13,0,NR,104,U ,18.7,1.3,Y,Y,45,NR,4.1000,4.1000,50,U,84,5,T1328086-104,26,110
1328086,0,2002-AUG-13,0,NR,105,U ,35.3,1.3,Y,Y,111,NA,16.5000,0.0000,111,U,111,2,T1328086-105,8,119
1328086,0,2002-AUG-13,0,NR,113,U ,-1.0,-1.0,M,M,-1,NR,15.9000,0.0000,116,U,116,2,T1328086-113,8,124
1328086,0,2002-AUG-13,0,NR,120,U ,24.9,1.3,Y,Y,94,NA,10.9000,1.2000,103,U,106,2,T1328086-120,8,114
1328086,0,2002-AUG-13,0,NR,121,U ,30.6,1.3,Y,Y,96,NA,14.5000,0.2000,96,U,98,2,T1328086-121,26,124
1328086,0,2002-AUG-13,0,NR,122,U ,33.8,1.3,Y,Y,101,NR,12.9000,2.0000,108,U,112,3,T1328086-122,8,120
1328086,0,2002-AUG-13,0,NR,129,T ,33.5,1.3,M,M,109,NA,12.2000,2.5000,110,U,115,3,T1328086-129,8,123
1328106,0,2002-AUG-15,0,NR,382,U ,13.3,1.3,Y,Y,9,NA,5.6000,0.0000,10,U,10,1,T1328106-382,3,13
1328106,0,2002-AUG-15,0,NR,390,T ,9.2,1.3,M,M,8,NA,3.8000,0.0000,8,U,8,1,T1328106-390,3,11
1328106,0,2002-AUG-15,0,NR,394,U ,10.9,1.3,Y,Y,9,NA,5.2000,0.3000,8,U,9,2,T1328106-394,3,12
1328176,0,2007-JUN-06,0,OP,9101,T ,18.1,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,156,-1,M,10,166
1328176,0,2007-JUN-06,0,OP,9102,S ,16.4,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,130,-1,M,10,140
1328176,0,2007-JUN-06,0,OP,9103,S ,15.2,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,157,-1,M,10,167
1328176,0,2007-JUN-06,0,OP,9104,S ,15.5,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,155,-1,M,10,165
1328176,0,2007-JUN-06,0,OP,9105,S ,21.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,158,-1,M,10,168
1328176,0,2007-JUN-06,0,OP,9106,L ,15.3,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,86,-1,M,18,104
1328176,0,2007-JUN-06,0,OP,9107,L ,17.9,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,120,-1,M,18,138
1328176,0,2007-JUN-06,0,OP,9108,L ,18.8,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,136,-1,M,18,154
1328176,0,2007-JUN-06,0,OP,9109,L ,17.5,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,134,-1,M,18,152
1328196,0,2011-JUL-05,0,OP,9101,T ,31.9,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,61,-1,M,12,73
1328196,0,2011-JUL-05,0,OP,9102,S ,23.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,59,-1,M,12,71
1328196,0,2011-JUL-05,0,OP,9103,S ,18.7,1.3,Y,N,-1,ROT,-1.0000,-1.0000,-1,U,-1,-1,M,12,-1
1328196,0,2011-JUL-05,0,OP,9104,L ,28.0,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,119,-1,M,18,137
1328196,0,2011-JUL-05,0,OP,9105,L ,30.1,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,126,-1,M,18,144
1328196,0,2011-JUL-05,0,OP,9106,L ,26.4,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,122,-1,M,18,140
1328196,0,2011-JUL-05,0,OP,9107,L ,21.2,1.3,Y,Y,-1,NA,-1.0000,-1.0000,-1,U,119,-1,M,18,137
1328496,0,2003-AUG-06,0,NR,1,U ,20.5,1.3,Y,Y,54,NR,9.3000,1.0000,65,U,70,2,T1328496-001,5,75
1328496,0,2003-AUG-06,0,NR,6,U ,9.6,1.3,N,Y,41,NA,3.9000,0.0000,62,U,62,1,T1328496-006,3,65
1328496,0,2003-AUG-06,0,NR,10,U ,20.3,1.3,N,Y,47,NA,8.7000,0.0000,64,U,64,1,T1328496-010,5,69
1328496,0,2003-AUG-06,0,NR,16,U ,25.8,1.3,N,Y,69,NR,10.8000,0.5000,65,U,66,2,T1328496-016,5,71
1328496,0,2003-AUG-06,0,NR,17,U ,18.1,1.3,N,Y,67,NR,8.2000,1.0000,65,U,69,2,T1328496-017,3,72
1328496,0,2003-AUG-06,0,NR,21,U ,17.6,1.3,Y,Y,50,NR,6.1000,0.8000,54,U,65,2,T1328496-021,5,70
1328496,0,2003-AUG-06,0,NR,30,U ,27.9,1.3,Y,Y,63,NA,12.6000,0.0000,69,U,69,1,T1328496-030,5,74
1328496,0,2003-AUG-06,0,NR,31,U ,14.9,1.3,Y,Y,64,NR,6.2000,0.4000,65,U,66,2,T1328496-031,3,69
1328496,0,2003-AUG-06,0,NR,43,U ,21.1,1.3,Y,Y,97,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,5,102
1328496,0,2013-AUG-11,1,NE,1,S ,20.9,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,85
1328496,0,2013-AUG-11,1,NE,6,N ,13.1,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,75
1328496,0,2013-AUG-11,1,NE,9,T ,22.1,1.3,Y,Y,67,NA,9.8000,0.9000,71,B,84,3,M01041-4A,5,89
1328496,0,2013-AUG-11,1,SE,15,S ,20.1,1.3,Y,Y,66,NA,10.1000,0.4000,76,B,80,1,M01041-4B,5,85
1328496,0,2013-AUG-11,1,SE,16,L ,28.4,1.3,Y,Y,75,NA,11.2000,0.3000,78,B,79,1,M01041-5A,5,84
1328496,0,2013-AUG-11,1,SW,17,N ,20.1,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,82
1328496,0,2013-AUG-11,1,SW,21,N ,20.5,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,80
1328496,0,2013-AUG-11,1,SW,27,L ,34.5,1.3,Y,Y,70,ROT,6.3000,9.2000,53,C,136,5,M01041-5B,5,141
1328496,0,2013-AUG-11,1,SW,30,L ,29.3,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,84
