nfi_plot,loc_id,meas_num,species_num,genus,species,variety,species_ltrel
1458736,0,0,3,PICE,SIT,,0.016
1458736,0,1,1,TSUG,HET,,0.959
1458736,0,1,2,THUJ,PLI,,0.041
1458736,0,2,1,TSUG,HET,,0.957
1458736,0,2,2,THUJ,PLI,,0.043
1458761,0,0,1,TSUG,HET,,0.613
1458761,0,0,2,ALNU,RUB,,0.323
1458761,0,0,3,PSEU,MEN,MEN,0.032
1458761,0,0,4,THUJ,PLI,,0.032
1458861,0,0,1,PSEU,MEN,GLA,0.929
1458861,0,0,2,JUNI,SCO,,0.071
1458861,0,1,1,PSEU,MEN,GLA,0.926
1458861,0,1,2,JUNI,SCO,,0.074
1458951,0,0,1,PSEU,MEN,GLA,0.905
1458951,0,0,2,JUNI,SCO,,0.048
1458951,0,0,3,PINU,PON,,0.048
1458951,0,1,1,PSEU,MEN,,0.939
1458951,0,1,2,JUNI,SCO,,0.030
1458951,0,1,3,PINU,PON,,0.030
1465656,0,0,1,TSUG,HET,,0.838
1465656,0,0,2,PSEU,MEN,MEN,0.108
1465656,0,0,3,THUJ,PLI,,0.054
1465691,0,0,1,ABIE,AMA,,0.524
1465691,0,0,2,TSUG,MER,,0.429
1465691,0,0,3,CHAM,NOO,,0.048
1465761,0,0,1,PSEU,MEN,GLA,0.769
1465761,0,0,2,ABIE,LAS,,0.231
1465761,0,1,1,PSEU,MEN,GLA,1.000
1465781,0,0,1,PSEU,MEN,GLA,1.000
1465781,0,1,1,PSEU,MEN,GLA,1.000
1465821,0,0,1,PINU,ALB,,0.458
1465821,0,0,2,ABIE,LAS,,0.208
1465821,0,0,3,PICE,ENG,GLA,0.167
1465821,0,0,4,LARI,OCC,,0.083
1465821,0,0,5,PINU,CON,LAT,0.042
1465821,0,0,6,POPU,TRE,,0.042
1465841,0,0,1,ABIE,LAS,,0.556
1465841,0,0,2,PICE,ENG,,0.444
1465841,0,1,1,PICE,ENG,,0.520
1465841,0,1,2,ABIE,LAS,,0.480
1472531,0,1,1,ABIE,AMA,,1.000
1472541,0,0,1,ALNU,RUB,,0.333
1472541,0,0,2,PSEU,MEN,MEN,0.333
1472541,0,0,3,TSUG,HET,,0.333
1472691,0,0,1,PSEU,MEN,GLA,0.459
1472691,0,0,2,LARI,OCC,,0.432
1472691,0,0,3,TSUG,HET,,0.054
1472691,0,0,4,ABIE,LAS,,0.027
1472691,0,0,5,PICE,ENG,,0.027
1472691,0,1,1,LARI,OCC,,0.462
1472691,0,1,2,PSEU,MEN,,0.423
1472691,0,1,3,TSUG,HET,,0.077
1472691,0,1,4,ABIE,LAS,,0.038
1472701,0,0,1,ABIE,LAS,,0.700
1472701,0,0,2,PINU,ALB,,0.175
1472701,0,0,3,LARI,LYA,,0.125
1472701,0,1,1,ABIE,LAS,,0.644
1472701,0,1,2,PINU,ALB,,0.178
1472701,0,1,3,LARI,LYA,,0.156
1472701,0,1,4,PICE,ENG,,0.022
1479401,0,0,1,PSEU,MEN,MEN,0.714
1479401,0,0,2,ALNU,RUB,,0.143
1479401,0,0,3,PINU,MON,,0.071
1479401,0,0,4,TSUG,HET,,0.071
1479401,0,1,1,PSEU,MEN,MEN,0.714
1479401,0,1,2,ALNU,RUB,,0.107
1479401,0,1,3,TSUG,HET,,0.107
1479401,0,1,4,PINU,MON,,0.071
1479401,0,2,1,PSEU,MEN,,0.760
1479401,0,2,2,TSUG,HET,,0.200
1479401,0,2,3,PINU,MON,,0.040
1479406,0,0,1,THUJ,PLI,,0.286
1479406,0,0,2,CHAM,NOO,,0.250
1479406,0,0,3,TSUG,HET,,0.250
1479406,0,0,4,ABIE,AMA,,0.143
1479406,0,0,5,TAXU,BRE,,0.036
1479406,0,0,6,TSUG,MER,,0.036
1479406,0,1,1,THUJ,PLI,,0.323
1479406,0,1,2,TSUG,HET,,0.226
1479406,0,1,3,ABIE,AMA,,0.194
1479406,0,1,4,CHAM,NOO,,0.194
1479406,0,1,5,TAXU,BRE,,0.032
1479406,0,1,6,TSUG,MER,,0.032
1479486,0,0,1,PINU,CON,,0.537
1479486,0,0,2,PSEU,MEN,,0.463
1479486,0,1,1,PSEU,MEN,,0.833
1479486,0,1,2,PINU,CON,,0.167
1479561,0,0,1,BETU,PAP,,0.333
1479561,0,0,2,POPU,TRE,,0.333
1479561,0,0,3,PINU,MON,,0.111
1479561,0,0,4,POPU,BAL,,0.111
1479561,0,0,5,PSEU,MEN,,0.111
1479561,0,1,1,BETU,PAP,,0.250
1479561,0,1,2,PINU,MON,,0.250
1479561,0,1,3,POPU,TRE,,0.250
1479561,0,1,4,POPU,BAL,,0.125
1479561,0,1,5,PSEU,MEN,,0.125
1479566,0,0,1,ABIE,LAS,,0.900
1479566,0,0,2,PINU,ALB,,0.067
1479566,0,0,3,TSUG,MER,,0.033
1479566,0,1,1,ABIE,LAS,,0.944
1479566,0,1,2,TSUG,MER,,0.056
1479586,0,0,1,PSEU,MEN,,0.813
1479586,0,0,2,JUNI,SCO,,0.188
1479586,0,1,1,PSEU,MEN,,0.786
1479586,0,1,2,JUNI,SCO,,0.143
1479586,0,1,3,JUNI,SPP,,0.071
1486291,0,0,1,ABIE,AMA,,0.833
1486291,0,0,2,CHAM,NOO,,0.083
1486291,0,0,3,TSUG,HET,,0.083
1486291,0,1,1,ABIE,AMA,,0.875
1486291,0,1,2,CHAM,NOO,,0.063
1486291,0,1,3,THUJ,PLI,,0.063
1486426,0,0,1,PINU,CON,LAT,0.538
1486426,0,0,2,LARI,OCC,,0.231
1486426,0,0,3,ABIE,LAS,,0.077
1486426,0,0,4,PICE,ENG,GLA,0.077
1486426,0,0,5,PSEU,MEN,GLA,0.077
1486426,0,1,1,ABIE,LAS,,0.333
1486426,0,1,2,PICE,ENG,GLA,0.222
1486426,0,1,3,PINU,CON,LAT,0.222
1486426,0,1,4,LARI,OCC,,0.111
1486426,0,1,5,PSEU,MEN,GLA,0.111
1486451,0,0,1,ABIE,LAS,,0.930
1486451,0,0,2,LARI,LYA,,0.070
1486451,0,1,1,ABIE,LAS,,0.971
1486451,0,1,2,LARI,LYA,,0.029
1486471,0,0,1,LARI,OCC,,0.538
1486471,0,0,2,PSEU,MEN,,0.462
1486471,0,1,1,PSEU,MEN,,0.667
1486471,0,1,2,LARI,OCC,,0.333
1486476,0,0,1,PINU,CON,LAT,0.874
1486476,0,0,2,PSEU,MEN,GLA,0.116
1486476,0,0,3,LARI,OCC,,0.011
1486476,0,1,1,PINU,CON,,0.865
1486476,0,1,2,PSEU,MEN,,0.125
1486476,0,1,3,LARI,OCC,,0.010
1493196,0,0,1,PSEU,MEN,MEN,0.815
1493196,0,0,2,ARBU,MEN,,0.148
1493196,0,0,3,PINU,CON,CON,0.037
1493211,0,0,1,ALNU,RUB,,0.436
1493211,0,0,2,THUJ,PLI,,0.410
1493211,0,0,3,TSUG,HET,,0.103
1493211,0,0,4,PSEU,MEN,MEN,0.051
1493241,0,0,1,TSUG,HET,,0.648
1493241,0,0,2,THUJ,PLI,,0.296
1493241,0,0,3,PSEU,MEN,MEN,0.056
1493241,0,1,1,TSUG,HET,,0.667
1493241,0,1,2,THUJ,PLI,,0.313
1493241,0,1,3,PSEU,MEN,,0.021
1493241,0,2,1,TSUG,HET,,0.729
1493241,0,2,2,THUJ,PLI,,0.250
1493241,0,2,3,PSEU,MEN,,0.021
1493286,0,1,1,PINU,PON,,1.000
1493316,0,0,1,PICE,ENG,GLA,0.776
1493316,0,0,2,ABIE,LAS,,0.190
1493316,0,0,3,TSUG,HET,,0.034
1493316,0,1,1,PICE,ENG,GLA,0.754
1493316,0,1,2,ABIE,LAS,,0.228
1493316,0,1,3,TSUG,HET,,0.018
1493341,0,0,1,ABIE,LAS,,0.813
1493341,0,0,2,PICE,ENG,GLA,0.125
1493341,0,0,3,PSEU,MEN,GLA,0.063
1493381,0,0,1,ABIE,LAS,,0.872
1493381,0,0,2,LARI,LYA,,0.103
1493381,0,0,3,PINU,ALB,,0.026
1493381,0,1,1,ABIE,LAS,,0.900
1493381,0,1,2,LARI,LYA,,0.075
1493381,0,1,3,PINU,ALB,,0.025
1500046,0,0,1,CHAM,NOO,,0.521
1500046,0,0,2,THUJ,PLI,,0.167
1500046,0,0,3,TSUG,HET,,0.167
1500046,0,0,4,TSUG,MER,,0.146
1500046,0,1,1,CHAM,NOO,,0.532
1500046,0,1,2,THUJ,PLI,,0.213
1500046,0,1,3,TSUG,HET,,0.170
1500046,0,1,4,TSUG,MER,,0.085
1500051,0,0,1,CHAM,NOO,,0.528
1500051,0,0,2,TSUG,MER,,0.278
1500051,0,0,3,ABIE,AMA,,0.194
1500051,0,1,1,CHAM,NOO,,0.568
1500051,0,1,2,TSUG,MER,,0.243
1500051,0,1,3,ABIE,AMA,,0.189
1500066,0,0,1,TSUG,HET,,0.484
1500066,0,0,2,ABIE,AMA,,0.387
1500066,0,0,3,CHAM,NOO,,0.097
1500066,0,0,4,TSUG,MER,,0.032
1500066,0,1,1,TSUG,HET,,0.515
1500066,0,1,2,ABIE,AMA,,0.364
1500066,0,1,3,CHAM,NOO,,0.091
1500066,0,1,4,TSUG,MER,,0.030
1500201,0,0,1,LARI,OCC,,0.393
1500201,0,0,2,THUJ,PLI,,0.357
1500201,0,0,3,PSEU,MEN,GLA,0.179
1500201,0,0,4,PINU,CON,LAT,0.036
1500201,0,0,5,PINU,PON,,0.036
1500201,0,1,1,THUJ,PLI,,0.429
1500201,0,1,2,LARI,OCC,,0.393
1500201,0,1,3,PSEU,MEN,GLA,0.143
1500201,0,1,4,PINU,PON,,0.036
1500241,0,0,1,PINU,CON,LAT,0.500
1500241,0,0,2,PICE,ENG,,0.273
1500241,0,0,3,LARI,OCC,,0.227
1500241,0,1,1,PICE,ENG,,0.433
1500241,0,1,2,PINU,CON,,0.400
1500241,0,1,3,LARI,OCC,,0.167
1506946,0,0,1,PSEU,MEN,MEN,0.565
1506946,0,0,2,PINU,CON,CON,0.217
1506946,0,0,3,TSUG,HET,,0.174
1506946,0,0,4,THUJ,PLI,,0.043
1506946,0,1,1,PSEU,MEN,,0.595
1506946,0,1,2,TSUG,HET,,0.243
1506946,0,1,3,PINU,CON,CON,0.135
1506946,0,1,4,THUJ,PLI,,0.027
1506996,0,0,1,PSEU,MEN,MEN,0.333
1506996,0,0,2,THUJ,PLI,,0.333
1506996,0,0,3,TSUG,HET,,0.333
1506996,0,1,1,THUJ,PLI,,0.400
1506996,0,1,2,PSEU,MEN,,0.300
1506996,0,1,3,TSUG,HET,,0.300
1507026,0,0,1,PINU,CON,,0.870
1507026,0,0,2,PSEU,MEN,,0.087
1507026,0,0,3,ABIE,LAS,,0.043
1507026,0,1,1,PINU,CON,LAT,0.625
1507026,0,1,2,PSEU,MEN,,0.250
1507026,0,1,3,ABIE,LAS,,0.125
1507036,0,0,1,PINU,CON,LAT,0.953
1507036,0,0,2,PICE,ENG,,0.047
1507036,0,1,1,PINU,CON,LAT,0.966
1507036,0,1,2,PICE,ENG,,0.034
1507051,0,0,1,PICE,SPP,,0.692
1507051,0,0,2,ABIE,LAS,,0.308
1507051,0,1,1,PICE,SPP,,0.750
1507051,0,1,2,ABIE,LAS,,0.208
1507051,0,1,3,PSEU,MEN,GLA,0.042
1507066,0,0,1,PSEU,MEN,GLA,0.947
1507066,0,0,2,LARI,OCC,,0.053
1507066,0,1,1,PSEU,MEN,GLA,0.875
1507066,0,1,2,BETU,PAP,,0.125
1507071,0,0,1,PINU,PON,,0.714
1507071,0,0,2,PSEU,MEN,GLA,0.286
1507071,0,1,1,PINU,PON,,0.714
1507071,0,1,2,PSEU,MEN,GLA,0.286
1513916,0,0,1,PINU,CON,LAT,0.982
1513916,0,0,2,PICE,SPP,,0.018
1513916,0,1,1,PINU,CON,LAT,0.982
1513916,0,1,2,PICE,SPP,,0.018
1520716,0,0,1,TSUG,HET,,0.750
1520716,0,0,2,PSEU,MEN,MEN,0.125
1520716,0,0,3,ALNU,RUB,,0.109
1520716,0,0,4,ACER,MAC,,0.016
1520716,0,1,1,TSUG,HET,,0.780
1520716,0,1,2,PSEU,MEN,,0.119
1520716,0,1,3,ALNU,RUB,,0.085
1520716,0,1,4,ACER,MAC,,0.017
1534491,0,0,1,PSEU,MEN,MEN,1.000
1534491,0,1,1,PSEU,MEN,,1.000
1534491,0,2,1,PSEU,MEN,,0.966
1534491,0,2,2,PINU,MON,,0.034
